"Pujol 2002, No. 10-2-3N"	
-10.703079	-83.30919889
-10.77432929	-80.16678885
-10.818567	-80.21135692
-10.81544375	-80.16678885
-10.77606911	-80.21135692
-10.74538208	-80.16678885
-11.2665966	-86.62989822
-11.30691397	-86.62989822
-11.31145258	-86.65218648
-11.287546	-86.62989822
-11.25419303	-86.60760993
-11.61482407	-89.19285535
-11.59537562	-89.14827881
-11.59784356	-89.12599053
-11.58277405	-89.12599053
-11.62044847	-89.12599053
-11.61575785	-87.36535208
-11.63291974	-87.38764036
-11.64794838	-87.36535208
-11.63053867	-87.38764036
-11.59960638	-87.38764036
-12.07470158	-93.20444047
-12.08867124	-93.18215219
-12.07468369	-93.1598639
-12.07186574	-93.13757565
-12.08648944	-93.18215219
-12.14165533	-91.19864791
-12.11288057	-91.22093619
-12.10920037	-91.19864791
-12.19763619	-91.19864791
-12.12703035	-91.15407137
-12.65925863	-96.9485832
-12.68476963	-96.9485832
-12.61960041	-96.9485832
-12.68756842	-96.92629492
-12.71982154	-96.92629492
-12.82309567	-98.04062412
-12.88998555	-98.04062412
-12.86077136	-98.04062412
-12.84836906	-98.01834431
-12.88262643	-97.99605603
-12.90547916	-96.25769738
-12.89179562	-96.25769738
-12.85060069	-96.21312932
-12.91094133	-96.27998566
-12.89854031	-96.25769738
-13.14058628	-99.22181814
-13.13492483	-99.19952986
-13.07460719	-99.17724158
-13.09685442	-99.19952986
-13.11596052	-99.13267351
-13.24675627	-100.5367249
-13.28837786	-100.4921483
-13.27222639	-100.5144366
-13.28947643	-100.5144366
-13.28093444	-100.4698686
-13.53147386	-102.2082187
-13.52777195	-102.2082187
-13.52083054	-102.2082187
-13.52385416	-102.1636421
-13.55979003	-102.1859304
-13.54791658	-99.7121179
-13.53533545	-99.73440618
-13.59156668	-99.68983811
-13.57732748	-99.7121179
-13.59916467	-99.68983811
-13.82341643	-102.9882492
-13.78026068	-102.9213928
-13.83317578	-102.9436726
-13.90030837	-102.8991045
-13.80355027	-102.8991045
-13.87459938	-99.55639689
-13.91670127	-99.55639689
-13.89349854	-99.55639689
-13.92886214	-99.55639689
-13.86309509	-99.55639689
-13.89861198	-99.53410861
-13.84344737	-99.51182033
-13.90139033	-99.53410861
-13.92035847	-99.53410861
-13.84998512	-99.5786767
-13.86022477	-99.64554154
-13.89287644	-99.64554154
-13.91640747	-99.64554154
-13.8856885	-99.69010961
-13.8595899	-99.62325326
-13.53381023	-89.28227998
-13.54432197	-89.28227998
-13.54126004	-89.23770341
-13.57438818	-89.28227998
-13.4898165	-89.25999169
-13.50340806	-89.97316579
-13.51545651	-89.95087751
-13.52655586	-90.01773386
-13.54068137	-89.97316579
-13.49234576	-89.99544558
-13.40786477	-87.23191085
-13.43859779	-87.23191085
-13.40475941	-87.23191085
-13.45207821	-87.23191085
-13.43183267	-87.25419914
-13.11645615	-81.10310027
-13.08116026	-81.10310027
-13.16109497	-81.08081199
-13.09180229	-81.10310027
-13.06437136	-81.10310027
-12.92939595	-77.51495856
-12.88910031	-77.49267876
-12.87341764	-77.44810219
-12.85167115	-77.44810219
-12.89344731	-77.44810219
-12.82291044	-78.65157602
-12.84976654	-78.62928776
-12.85084339	-78.6738643
-12.90156392	-78.65157602
-12.85996404	-78.6738643
-12.41085503	-70.96270457
-12.42807952	-70.98499285
-12.42605739	-70.96270457
-12.43524447	-70.96270457
-12.40475033	-70.98499285
-12.25624979	-67.68657756
-12.14379753	-67.70886585
-12.20200235	-67.73114988
-12.19958423	-67.70886585
-12.21855237	-67.70886585
-12.17245093	-68.55575689
-12.17939234	-68.55575689
-12.23581391	-68.57804092
-12.16134648	-68.55575689
-12.19383975	-68.57804092
-12.18893964	-69.09063321
-12.13858062	-69.02377261
-12.19742414	-69.06834492
-12.16364963	-69.06834492
-12.15930902	-69.04606089
-11.66778004	-60.7554525
-11.70697457	-60.7554525
-11.7004726	-60.77773653
-11.66491483	-60.77773653
-11.71459555	-60.80002482
-11.23871092	-54.60435363
-11.23192791	-54.58206535
-11.24613646	-54.58206535
-11.18092125	-54.62664189
-11.25611935	-54.58206535
-10.95548023	-51.26136603
-10.93452189	-51.39508722
-10.98292649	-51.37279894
-10.91209199	-51.41737126
-10.96917781	-51.37279894
-10.89751172	-52.70999399
-10.95567695	-52.70999399
-11.00319758	-52.70999399
-10.88900806	-52.68770571
-10.92696606	-52.73228227
-10.55307304	-46.46975047
-10.50597075	-46.44746219
-10.52430403	-46.42517816
-10.54347208	-46.42517816
-10.58224698	-46.44746219
-10.49058125	-47.31664151
-10.52241539	-47.33892555
-10.54244441	-47.33892555
-10.56401334	-47.31664151
-10.50388986	-47.29435323
-10.50078131	-47.73924921
-10.52633957	-47.6946769
-10.4873424	-47.6946769
-10.55158869	-47.6946769
-10.49930271	-47.76153749
-9.830714954	-38.69089866
-9.904143855	-38.69089866
-9.815225815	-38.71318269
-9.820931331	-38.69089866
-9.869048512	-38.69089866
-9.36220029	-33.2752579
-9.342616439	-33.23068347
-9.317585108	-33.2752579
-9.329968243	-33.25296962
-9.307539618	-33.2752579
-9.30366398	-34.56787849
-9.306261577	-34.61245294
-9.325434743	-34.54559235
-9.259599997	-34.61245294
-9.278810207	-34.63473911
-8.639409169	-27.10187286
-8.682545759	-27.12415903
-8.686931719	-27.10187286
-8.640070225	-27.10187286
-8.639871589	-27.10187286
-8.171667973	-22.77827516
-8.196475759	-22.75598899
-8.12938852	-22.75598899
-8.193169843	-22.82284959
-8.209518034	-22.80056344
-8.131633554	-23.51373327
-8.183300634	-23.46916095
-8.134276499	-23.51373327
-8.173735448	-23.51373327
-8.164506857	-23.49144712
-7.638960663	-18.25409987
-7.586038535	-18.29867221
-7.640104577	-18.29867221
-7.602779528	-18.34324664
-7.593043808	-18.29867221
-7.5971679	-19.59129492
-7.565644811	-19.52443432
-7.517217223	-19.56900875
-7.590673588	-19.54672049
-7.557114959	-19.59129492
-7.098080535	-14.8442517
-7.110348704	-14.86653891
-7.120348207	-14.91111229
-7.092438889	-14.86653891
-7.102045591	-14.8442517
-6.476977004	-11.03324626
-6.495947702	-11.03324626
-6.509631232	-11.03324626
-6.50336813	-11.07781964
-6.531487581	-10.98867287
-5.958826968	-7.623399124
-5.924808474	-7.667971973
-5.927451419	-7.667971973
-5.959044765	-7.667971973
-5.951157446	-7.690258653
-5.20622288	-4.43641728
-5.211325143	-4.458703983
-5.250981451	-4.458703983
-5.303656082	-4.525563511
-5.271909448	-4.480990663
-5.254400737	-4.72614321
-5.253564997	-4.703856507
-5.236314959	-4.703856507
-5.286193677	-4.72614321
-5.283837509	-4.703856507
-5.157106133	-5.795899029
-5.244903891	-5.773612326
-5.229899846	-5.773612326
-5.185863008	-5.729039478
-5.244903891	-5.773612326
-5.198057407	-5.885045237
-5.222931938	-5.862758557
-5.200636482	-5.885045237
-5.202659248	-5.90733194
-5.218791239	-5.840472389
-4.166467755	0.355198169
-4.10168431	0.332911578
-4.129453434	0.355198169
-4.183267189	0.37748476
-4.188004115	0.332911578
-2.38221254	3.230167492
-2.362904449	3.207880812
-2.358519447	3.163307697
-2.347888428	3.185594377
-2.360437626	3.163307697
-2.346151161	2.851295621
-2.359425125	2.829008918
-2.308288486	2.873582034
-2.37025462	2.806722505
-2.379452713	2.829008918
-2.316821851	2.64960211
-2.347356869	2.64960211
-2.325422758	2.671888523
-2.350209627	2.671888523
-2.34716957	2.671888523
-2.333449314	2.003291011
-2.316935859	2.02557758
-2.335355836	1.981004465
-2.331806735	2.02557758
-2.332052634	1.981004465
-2.311921577	3.073047097
-2.253161083	3.073047097
-2.260365311	3.073047097
-2.295122622	3.050760417
-2.239876101	3.073047097
-2.26565152	3.073047097
-2.233408136	3.095333777
-2.248664627	3.073047097
-2.279521711	3.050760417
-2.276965629	3.095333777
-2.124507855	2.920941182
-2.132647461	2.943227617
-2.188092618	2.920941182
-2.113205721	2.920941182
-2.120334104	2.898654502
-2.132883142	2.876368066
-2.129643171	2.876368066
-2.104603856	2.898654502
-2.202027956	2.898654502
-2.109229328	2.898654502
-2.120033595	2.873582034
-2.108344248	2.895868736
-2.129740733	2.851295621
-2.15388411	2.895868736
-2.111385264	2.895868736
-2.137707889	2.204984656
-2.082000386	2.227271202
-2.165647865	2.160411407
-2.102612545	2.204984656
-2.093689573	2.204984656
-1.419591421	5.25824673
-1.356878007	5.280533432
-1.441015849	5.280533432
-1.398441795	5.25824673
-1.401594104	5.21367337
-0.070747231	10.94132511
0.005923139	10.94132511
-0.126929274	10.94132511
-0.049586018	10.91903897
0.005800093	10.91903897
1.070711287	16.84726988
1.148194743	16.80269756
1.085693297	16.89184326
1.149527392	16.78041032
1.148891406	16.86955709
2.223397136	23.04294108
2.1087123	23.06522722
2.211567435	23.04294108
2.239997614	23.02065491
2.142299351	23.04294108
0.267459127	3.210666845
0.236725273	3.210666845
0.24933854	3.232953258
0.231690851	3.232953258
0.216423302	3.232953258
0.164254582	3.700971627
0.086601352	3.678684947
0.184433223	3.656398512
0.164529154	3.678684947
0.15758823	3.678684947
0.163633685	3.611825129
0.149950563	3.611825129
0.18484772	3.611825129
0.114854671	3.611825129
0.141425202	3.611825129
0.043964436	3.278083691
0.055191732	3.300370104
-0.047313255	3.278083691
0.039801143	3.278083691
0.023201032	3.300370104
0.308218611	6.531925063
0.376352142	6.554211744
0.307236289	6.509638361
0.335648484	6.531925063
0.334665803	6.509638361
0.924870615	11.47954638
0.983146495	11.52411977
0.844422948	11.5018336
0.931425125	11.45726022
0.957200384	11.45726022
0.878929889	10.03091843
0.990895854	10.03091843
0.908389654	10.07549181
0.938187771	10.09777796
0.949707463	10.05320564
1.661821338	17.31863159
1.62924567	17.29634543
1.707248629	17.27405821
1.628046828	17.31863159
1.662482075	17.31863159
2.241736637	22.82341805
2.234532729	22.82341805
2.235280807	22.7788436
2.263558816	22.80113188
2.209359446	22.80113188
2.257042628	21.8650941
2.297880852	21.88738024
2.236366439	21.84280793
2.241424951	21.90966852
2.235892683	21.8650941
2.996160225	27.88247177
2.934381549	27.83789943
2.982762513	27.83789943
2.987387666	27.83789943
2.964191322	27.83789943
3.699231132	32.20606947
3.684339498	32.25064179
3.738615034	32.22835564
3.635372846	32.22835564
3.709014116	32.20606947
4.537050071	38.49088531
4.554375156	38.46860127
4.496619658	38.44631299
4.456753537	38.46860127
4.563186675	38.42402471
4.605465489	37.01997331
4.502101948	36.99768503
4.537642786	37.04225735
4.512668299	37.01997331
4.587894505	36.99768503
4.965624525	41.61100706
5.009216827	41.67786766
4.912880914	41.61100706
5.027028283	41.61100706
5.050084112	41.63329535
5.489280802	45.08771586
5.467120432	45.13228818
5.42133451	45.08771586
5.511015798	45.10999989
5.435603091	45.10999989
5.459342969	43.48308266
5.517307642	43.48308266
5.44507375	43.46079437
5.494438313	43.48308266
5.471107203	43.48308266
6.178734284	50.43649602
6.079402224	50.41420774
6.10730771	50.39192368
6.122176032	50.39192368
6.162504253	50.3696354
6.696908591	54.51494173
6.743293614	54.53722577
6.699174702	54.47036517
6.726642678	54.53722577
6.704573642	54.51494173
7.416110851	59.99743884
7.404363862	59.95286652
7.458649616	59.90829421
7.411754271	59.84143359
7.383551789	59.79686128
7.51953443	57.99164628
7.393833598	57.96936225
7.4346236	57.94707397
7.476253494	57.96936225
7.451247071	58.01393456
8.380351396	67.21829459
8.297699013	67.151434
8.345780426	67.0845734
8.35172801	67.0845734
8.368338707	67.04000108
8.385577248	63.33764359
8.344672919	63.31535531
8.400458343	63.31535531
8.398551821	63.29306703
8.428339559	63.33764359
8.795227309	70.29105694
8.81572578	70.26876865
8.779673662	70.33562925
8.865032221	70.26876865
8.789532651	70.31334097
9.090796426	72.98773106
9.061184331	72.98773106
9.135752036	72.96544278
9.138592979	72.96544278
9.101767394	72.98773106
9.583263656	77.17761393
9.603612031	77.19989372
9.575136185	77.17761393
9.593318726	77.15532565
9.566674674	77.17761393
9.657902257	75.10495653
9.5552349	75.14953309
9.673480814	75.14953309
9.659599924	75.14953309
9.650414765	75.14953309
9.877849812	78.98282045
9.936234749	78.93825236
9.887730516	78.91596408
9.884042657	78.8936758
9.831747733	78.91596408
10.38558583	83.32870432
10.38870333	83.30642452
10.43431744	83.28413623
10.37084333	83.32870432
10.44066102	83.28413623
10.88935551	87.22885651
10.9063424	87.22885651
10.92896647	87.18428844
10.93536881	87.20657672
10.8934202	87.16200016
10.93999811	85.02248641
10.99616676	85.04477467
10.9548032	85.02248641
10.91911131	85.02248641
10.88904893	85.00019813
11.38929873	89.81410195
11.5103824	89.81410195
11.38790764	89.81410195
11.41922699	89.83639023
11.36585458	89.76953388
11.35308055	87.91974232
11.48050907	87.91974232
11.49098121	87.85288595
11.45175859	87.91974232
11.41580227	87.91974232
11.76685535	92.75593442
11.78173836	92.73364614
11.81947665	92.73364614
11.80706158	92.71135786
11.74036075	92.73364614
11.93555289	94.04855291
11.95480845	94.00398484
11.92529663	94.07084119
12.04767047	94.00398484
11.94123605	94.04855291
12.35798464	96.70065469
12.24375296	96.74523126
12.3634813	96.67837491
12.32626036	96.70065469
12.33207509	96.70065469
12.33295395	94.47199631
12.45224925	94.49428459
12.34075249	94.47199631
12.34274779	94.44971651
12.31387339	94.42742822
12.65082012	98.14928265
12.63450514	98.12700287
12.60562819	98.10471458
12.70734132	98.12700287
12.66445511	98.10471458
12.74181074	94.65057404
12.75483258	94.65057404
12.69050261	94.69514213
12.67676415	94.67285385
12.70430877	94.71743041
12.61652443	94.05106426
12.66405911	94.02877598
12.71271408	94.0064877
12.68605597	94.05106426
12.75816787	94.05106426
12.97336669	98.48609278
12.9271209	98.44151622
12.9924894	98.44151622
12.89910492	98.41922794
12.97379462	98.41922794
13.08959111	100.4918853
13.10828461	100.5141736
13.09897746	100.4918853
13.13909938	100.4918853
13.06678949	100.4918853
13.41507698	102.9656978
13.45197857	102.9211213
13.41610146	102.898833
13.42408778	102.9211213
13.40942448	102.898833
13.50923046	101.1381946
13.44472549	101.1381946
13.50007915	101.2050509
13.40961737	101.1604829
13.47584683	101.1604829
13.7782641	104.347461
13.79659354	104.3028929
13.76187248	104.347461
13.76956116	104.3028929
13.69658063	104.3251727
13.81546077	100.8930404
13.81158386	100.8484724
13.83624538	100.8261841
13.79743918	100.8484724
13.81376694	100.8484724
14.27830441	103.9240176
14.22872333	103.9463059
14.20877542	103.9240176
14.22226861	103.9017293
14.15485883	103.879441
14.57365126	105.8183772
14.57591098	105.7960889
14.69289674	105.7960889
14.60252054	105.7069443
14.68963298	105.7069443
14.80399239	106.3086855
14.84848431	106.2863972
14.88046534	106.3086855
14.8424026	106.2863972
14.93823202	106.3086855
15.22642414	107.6458805
15.23620904	107.6458805
15.29994246	107.6013039
15.21892324	107.5790157
15.26247626	107.5790157
15.24784106	106.4869747
15.34538093	106.509263
15.22080868	106.4869747
15.23467616	106.509263
15.26172004	106.4869747
15.3435057	103.366853
15.38060912	103.3222764
15.31733301	103.366853
15.29638234	103.366853
15.33141381	103.366853
15.61520784	106.3755418
15.5629902	106.3755418
15.62935507	106.3755418
15.61747778	106.3309652
15.58553379	106.3755418
15.67349697	106.5538311
15.78262287	106.5538311
15.6971123	106.509263
15.74514517	106.5538311
15.66676506	106.5315513
15.67433878	105.8629538
15.68042049	105.8629538
15.7855213	105.8406655
15.69728348	105.8406655
15.82194897	105.8183772
15.77483711	104.5444242
15.75368588	104.5444242
15.7033869	104.5444242
15.76696065	104.566704
15.6943429	104.5221359
15.72592666	103.8089619
15.76940943	103.8312501
15.69585406	103.8089619
15.71661823	103.7866736
15.8219528	103.8312501
16.10203214	107.9096916
16.16813898	107.8874118
16.20263139	107.9096916
16.1326553	107.8651235
16.15187254	107.9096916
16.37070173	108.7120103
16.42945711	108.7120103
16.42213505	108.689722
16.42677457	108.6674422
16.49221332	108.645154
16.50918361	105.7701863
16.49253778	105.747898
16.48467282	105.747898
16.48758274	105.747898
16.5378153	105.747898
16.74864284	107.5753928
16.74598968	107.5976811
16.6772003	107.5753928
16.77246	107.5308248
16.74938118	107.553113
17.02842965	108.0434128
16.99048059	108.0657011
16.98395052	108.0434128
16.98565712	108.0657011
16.91646409	108.0434128
17.27434488	108.7342986
17.36636764	108.689722
17.277311	108.7565869
17.33859948	108.7120103
17.25110382	108.689722
17.31006232	107.0850931
17.32078866	107.0405165
17.28852148	107.0628048
17.24894374	107.0405165
17.35342756	107.0628048
17.31394562	105.9484756
17.37231012	105.9484756
17.36412452	105.9261873
17.2697194	105.9707639
17.4377412	105.9484756
17.59185465	108.2217106
17.51590799	108.2217106
17.56454891	108.2439904
17.55465032	108.1994223
17.55438845	108.1994223
17.80142906	108.5782891
17.79804906	108.6005774
17.78643619	108.5560093
17.77962892	108.5560093
17.69656585	108.5114328
18.10277459	109.4697525
18.00133865	109.4251844
18.04602984	109.4028961
17.96175707	109.4028961
18.02277218	109.3806078
18.37825528	109.5366173
18.35432571	109.5366173
18.30060329	109.5143291
18.42434267	109.4920408
18.41984494	109.4920408
18.4558779	106.1267649
18.4833727	106.1267649
18.48025711	106.1490532
18.49761701	106.1936297
18.42964517	106.1044851
18.50009261	103.9649713
18.46275543	103.942683
18.55587421	103.9649713
18.5519628	103.9872596
18.54297628	103.9872596
18.4936494	104.0318277
18.60187473	103.9649713
18.51250385	103.9872596
18.57788384	103.9649713
18.44612621	104.0318277
18.73047463	107.9988447
18.74367147	108.0434128
18.71250924	107.9765564
18.83795523	107.9765564
18.80669976	107.9542682
19.07858201	109.5366173
19.05488237	109.4697525
19.08987552	109.5589056
19.02994748	109.5143291
19.03035242	109.4920408
19.28771061	109.8709161
19.27235368	109.9154842
19.26406334	109.8263395
19.28408279	109.8486278
19.20187686	109.8040512
19.5566906	110.2720712
19.59834158	110.2497829
19.6027039	110.2497829
19.59568841	110.2720712
19.65127201	110.2720712
19.63925038	107.9319799
19.62756342	107.9096916
19.64929459	107.9319799
19.68750807	107.9096916
19.59887297	107.9096916
19.89315319	110.0937819
19.77834413	110.0937819
19.9216482	110.0714936
19.82305065	110.0492053
19.88327888	110.0046373
20.05807729	104.6781369
19.96609285	104.6335688
20.04568011	104.6112806
19.97575256	104.6112806
20.00109878	104.6781369
19.96202816	103.72288
19.97079497	103.7897449
20.05401899	103.7674566
20.01509527	103.7451683
19.97648835	103.7674566
20.03287287	103.6114471
20.04463775	103.6114471
19.93967618	103.6114471
20.00941594	103.5891589
20.06722988	103.6337354
19.67281539	95.90028738
19.62422046	95.92257566
19.6458571	95.87800757
19.68290559	95.94486394
19.64710257	95.90028738
19.44258539	89.90519799
19.35017429	89.92748627
19.42158873	89.8606299
19.45316483	89.74919699
19.42323786	89.72690871
19.37624479	91.33153766
19.32858748	91.33153766
19.40004918	91.30925786
19.44729773	91.33153766
19.39014165	91.28696957
19.46583155	91.26468129
19.41488109	91.24239301
19.41211424	91.22010473
19.42136135	91.24239301
19.39060662	91.28696957
18.93895047	82.21632651
19.02339952	82.26090308
18.99267673	82.23861479
18.94489678	82.21632651
18.90840396	82.23861479
18.54333267	75.82008199
18.51333416	75.79779371
18.56849238	75.86465008
18.57076233	75.82008199
18.56210282	75.82008199
18.5466041	77.20184511
18.53787944	77.20184511
18.50295527	77.24642167
18.5605495	77.20184511
18.5897624	77.20184511
18.32554584	72.12050735
18.24298224	72.14279564
18.20150755	72.07593081
18.29695886	72.05364253
18.27780166	72.03136272
18.02189716	68.3094998
18.05037301	68.33178808
18.0232065	68.33178808
18.03641611	68.35407212
18.06201908	68.3094998
18.04012441	68.77751977
18.00158008	68.79980381
17.99695461	68.79980381
18.03583617	68.75523149
17.98031517	68.75523149
17.30440215	59.50629915
17.35074246	59.3502939
17.41574051	59.57315974
17.36559226	59.68459266
17.40025329	59.77373731
16.96913137	55.00441003
16.98377551	55.07127062
17.05324319	55.07127062
17.04443167	55.11584294
17.01700329	55.11584294
17.02571518	56.74276443
16.98311637	56.80962077
17.00248179	56.80962077
17.10108956	56.83190906
17.02183698	56.83190906
16.63527085	49.70020218
16.62978697	49.70020218
16.67426611	49.70020218
16.58831994	49.74477452
16.57417527	49.74477452
16.26695369	46.95895152
16.26028821	46.93666748
16.31553584	46.95895152
16.21646693	46.93666748
16.22981578	46.93666748
16.21924911	47.49383208
16.29744528	47.49383208
16.31112498	47.49383208
16.28488331	47.49383208
16.31602637	47.4715438
16.3107673	48.13846989
16.24056384	48.16075818
16.26937948	48.16075818
16.25925862	48.18304223
16.3386581	48.13846989
16.30514801	48.71792278
16.28804104	48.69563449
16.23907311	48.67334621
16.27264963	48.67334621
16.30998681	48.69563449
15.66252664	39.22383631
15.66451045	39.22383631
15.59808299	39.22383631
15.63310552	39.24612459
15.64031901	39.22383631
15.22381824	35.43511704
15.23862461	35.43511704
15.2720159	35.41283087
15.29574492	35.41283087
15.25222255	35.47968935
14.80104543	30.46520797
14.81882559	30.46520797
14.86019297	30.48749625
14.81628739	30.53206856
14.81456673	30.53206856
14.79995453	31.84697744
14.81370065	31.84697744
14.83696853	31.84697744
14.88137485	31.86926361
14.81694014	31.84697744
14.39423503	27.16679481
14.42649071	27.16679481
14.42602957	27.16679481
14.48578771	27.14450865
14.41936153	27.14450865
14.15766656	24.38097181
14.14655061	24.40325798
14.18037366	24.44783029
14.19287431	24.42554413
14.14932896	24.40325798
14.13909441	25.250149
14.14001925	25.250149
14.10538505	25.250149
14.09415541	25.22786074
14.07055029	25.250149
14.14257916	25.87417208
14.16239678	25.89645825
14.15188887	25.89645825
14.14778969	25.89645825
14.12691311	25.87417208
14.12532913	25.87417208
14.09240281	25.89645825
14.05757189	25.89645825
14.10739312	25.91874653
14.13159989	25.89645825
13.50903374	19.09905013
13.52192145	19.09905013
13.53685044	19.12133842
13.59065334	19.12133842
13.54551123	19.12133842
12.49831492	11.03130759
12.51004402	10.96444804
12.52952313	11.00902142
12.53447051	11.03130759
12.50980643	11.05359376
12.05390036	7.554600371
12.06233888	7.599173753
12.00512276	7.554600371
12.01157748	7.599173753
12.02733168	7.554600371
11.95801984	8.802649186
11.9756812	8.780362505
11.98678566	8.780362505
11.93753287	8.802649186
11.92405117	8.802649186
11.32680439	3.743594687
11.27880857	3.765881367
11.27346392	3.743594687
11.25745935	3.765881367
11.3076357	3.743594687
11.23704774	4.612771608
11.27729996	4.612771608
11.29938624	4.590484928
11.303198	4.635057776
11.27444752	4.635057776
10.75883696	3.321263779
10.72762875	3.343550482
10.70504492	3.298977366
10.7744532	3.276690664
10.73379732	3.298977366
10.73055783	3.298977366
10.7745771	3.298977366
10.73293763	3.298977366
10.75295452	3.321263779
10.73920712	3.321263779
10.72944777	3.276690664
10.76031491	3.276690664
10.82271728	3.25440425
10.75999301	3.25440425
10.76132534	3.232117548
10.78155172	3.232117548
10.80709976	3.298977366
10.72092366	3.276690664
10.70518096	3.298977366
10.81823232	3.232117548
10.68052008	2.429800423
10.77351814	2.429800423
10.75798876	2.429800423
10.75236819	2.429800423
10.72307864	2.452087125
7.404167142	-8.780351363
7.415212199	-8.847210914
7.455571716	-8.824924211
7.364751624	-8.758064683
7.337477175	-8.780351363
6.520879396	-10.74157054
6.567079834	-10.74157054
6.535532475	-10.78614392
6.477125183	-10.74157054
6.509817094	-10.71928439
6.556094177	-9.850107181
6.495947063	-9.850107181
6.524242796	-9.916966732
6.508794534	-9.87239335
6.432098677	-9.850107181
4.8301356	-15.62233286
4.774152816	-15.62233286
4.839316607	-15.55547224
4.832731919	-15.57775948
4.771791539	-15.57775948
3.502495889	-20.32480166
3.4430935	-20.28022932
3.396192087	-20.30251549
3.496633571	-20.28022932
3.456753718	-20.25794104
2.457440982	-23.95751568
2.484672798	-23.95751568
2.488858366	-23.97980185
2.477908156	-23.9352274
2.483591318	-23.9352274
2.476369206	-22.28602188
2.399014688	-22.2637336
2.402738954	-22.28602188
2.464341188	-22.28602188
2.51232488	-22.28602188
1.528270073	-27.85766789
1.488432054	-27.81309344
1.469200128	-27.81309344
1.566799871	-27.79080729
1.475941617	-27.81309344
0.228359008	-33.40702559
0.230979598	-33.38473944
0.134258478	-33.36245327
0.208373893	-33.38473944
0.24097954	-33.3401671
-0.809551629	-38.2432156
-0.804353002	-38.22092732
-0.842886713	-38.22092732
-0.802768704	-38.22092732
-0.806510294	-38.2432156
-2.047929678	-44.03772743
-1.971393337	-44.03772743
-2.039384657	-43.99315511
-2.105391534	-44.01543915
-2.015434806	-44.01543915
-2.091989191	-42.05422315
-2.079545858	-42.00964659
-2.019199948	-42.00964659
-2.05782172	-41.98736255
-2.025520853	-42.03193487
-3.059118901	-49.20821406
-3.076590886	-49.18593003
-2.987054903	-49.16364174
-3.0365405	-49.11906941
-3.030412802	-49.16364174
-3.047250878	-47.35842673
-3.029206296	-47.35842673
-3.015860638	-47.29157038
-3.059195545	-47.31385441
-3.039848652	-47.35842673
-4.251942558	-54.89129298
-4.252848875	-54.84672064
-4.256708864	-54.82443236
-4.285043877	-54.77986004
-4.220177721	-54.80214832
-5.10674328	-59.68290851
-5.175549583	-59.68290851
-5.183835132	-59.66062448
-5.116571292	-59.6383362
-5.083615916	-59.61604792
-6.567491158	-66.72547076
-6.507588028	-66.74775479
-6.492582386	-66.74775479
-6.485115971	-66.74775479
-6.504352368	-66.68089844
-6.476581648	-65.81171912
-6.487908372	-65.78943509
-6.512337409	-65.81171912
-6.513157501	-65.78943509
-6.557662827	-65.76714681
-6.497536151	-65.43284803
-6.509985073	-65.41055975
-6.51304956	-65.38827571
-6.558546789	-65.36598743
-6.52025283	-65.38827571
-6.593872704	-63.13565763
-6.550094219	-63.15794591
-6.507573338	-63.18022995
-6.558332824	-63.18022995
-6.551176818	-63.13565763
-6.55487809	-63.13565763
-6.615444192	-63.11336935
-6.511935666	-63.18022995
-6.508459855	-63.09108532
-6.569238644	-63.18022995
-7.503656961	-72.40687826
-7.528489657	-72.36230169
-7.514145071	-72.36230169
-7.513904919	-72.34001341
-7.583633187	-72.34001341
-8.381149773	-77.17620554
-8.393838207	-77.17620554
-8.377926887	-77.2207821
-8.354360736	-77.13162897
-8.383376284	-77.13162897
-9.359824322	-83.66160316
-9.375049677	-83.63931488
-9.383381532	-83.57245853
-9.367651603	-83.57245853
-9.408373264	-83.50559368
-9.429329045	-80.67520261
-9.378983437	-80.71977068
-9.430008623	-80.71977068
-9.454553264	-80.6974824
-9.432632407	-80.67520261
-10.29245875	-88.23035287
-10.3279354	-88.18577631
-10.31405259	-88.18577631
-10.24172098	-88.20806459
-10.31580135	-88.09663168
-10.35204125	-86.06855084
-10.31591057	-86.04626256
-10.35010279	-86.09083912
-10.34635681	-86.06855084
-10.31674535	-86.06855084
-10.81319041	-90.43672299
-10.72452977	-90.45901128
-10.71933202	-90.43672299
-10.75872582	-90.43672299
-10.74894475	-90.43672299
-11.17796151	-93.17796943
-11.19345001	-93.15568963
-11.18122527	-93.15568963
-11.19230801	-93.11111306
-11.15989777	-93.13340135
-11.19962369	-91.06074397
-11.21266852	-91.03846416
-11.21400596	-91.08303222
-11.20962831	-91.03846416
-11.26671157	-91.06074397
-11.69473195	-95.6963585
-11.65882035	-95.65178194
-11.7006195	-95.62949366
-11.72441239	-95.62949366
-11.68735623	-95.60721387
-12.24226223	-98.88333663
-12.23556865	-98.7719037
-12.22527662	-98.81648026
-12.29873362	-98.79419198
-12.21748447	-98.74961542
-12.53934379	-100.6216953
-12.55831705	-100.5548304
-12.61147486	-100.599407
-12.5323679	-100.5325422
-12.58594214	-100.5548304
-12.81791963	-101.9143137
-12.7985325	-101.8697372
-12.84211618	-101.8474574
-12.8584631	-101.8251691
-12.88221383	-101.8028808
-12.95123059	-98.90562491
-12.9533894	-98.9279132
-12.90549321	-98.90562491
-12.93140403	-98.90562491
-12.89041986	-98.90562491
-12.90839674	-98.28160394
-12.97726787	-98.28160394
-12.8977547	-98.28160394
-12.90815531	-98.25931566
