"Pujol 2002, No. 10-3-2.25N"	
-0.79	-69.798
-0.82	-69.776
-1.27	-72.673
-1.28	-72.651
-1.26	-72.629
-1.32	-72.562
-1.24	-72.562
-1.34	-71.113
-1.31	-71.135
-1.33	-71.135
-1.29	-71.135
-1.32	-71.135
-2.05	-77.532
-2.04	-77.576
-2.06	-77.509
-2.10	-77.509
-2.07	-77.532
-2.80	-82.947
-2.80	-82.880
-2.81	-82.858
-2.83	-82.769
-2.81	-82.791
-3.22	-84.819
-3.17	-84.775
-3.22	-84.775
-3.18	-84.708
-3.18	-84.775
-3.76	-88.831
-3.77	-88.831
-3.78	-88.786
-3.77	-88.786
-3.78	-88.764
-3.83	-85.443
-3.83	-85.443
-3.83	-85.466
-3.85	-85.466
-3.88	-85.488
-4.26	-91.595
-4.27	-91.572
-4.23	-91.550
-4.22	-91.550
-4.32	-91.572
-4.83	-95.383
-4.84	-95.361
-4.90	-95.316
-4.87	-95.316
-4.86	-95.294
-4.88	-92.776
-4.96	-92.731
-4.90	-92.776
-4.89	-92.753
-4.83	-92.753
-5.77	-99.150
-5.80	-99.105
-5.85	-99.083
-5.80	-99.105
-5.84	-99.061
-5.86	-96.052
-5.82	-96.052
-5.84	-96.030
-5.87	-96.074
-5.89	-96.030
-6.85	-101.356
-6.84	-101.334
-6.85	-101.356
-6.81	-101.289
-6.86	-101.311
-6.89	-98.214
-6.91	-98.191
-6.90	-98.236
-6.94	-98.169
-6.93	-98.191
-6.85	-97.902
-6.93	-97.924
-6.92	-97.946
-6.95	-97.946
-6.92	-97.924
-7.37	-101.935
-7.33	-101.935
-7.31	-101.913
-7.36	-101.958
-7.38	-101.891
-7.39	-98.481
-7.41	-98.459
-7.40	-98.414
-7.41	-98.481
-7.40	-98.503
-7.47	-97.188
-7.45	-97.211
-7.46	-97.233
-7.47	-97.211
-7.47	-97.255
-7.50	-95.985
-7.46	-96.008
-7.48	-96.008
-7.47	-96.008
-7.45	-96.008
-8.13	-102.961
-8.11	-102.916
-8.08	-102.939
-8.05	-102.939
-8.06	-102.894
-8.16	-100.509
-8.10	-100.509
-8.08	-100.509
-8.07	-100.532
-8.11	-100.554
-8.57	-103.652
-8.53	-103.630
-8.57	-103.607
-8.54	-103.607
-8.54	-103.585
-8.81	-104.632
-8.83	-104.610
-8.83	-104.610
-8.85	-104.610
-8.83	-104.543
-8.84	-101.691
-8.89	-101.691
-8.86	-101.668
-8.88	-101.713
-8.90	-101.646
-9.28	-104.343
-9.29	-104.276
-9.27	-104.254
-9.25	-104.254
-9.34	-104.231
-9.39	-101.936
-9.35	-101.958
-9.31	-101.936
-9.29	-101.913
-9.33	-101.869
-9.68	-105.546
-9.70	-105.524
-9.71	-105.502
-9.69	-105.502
-9.74	-105.502
-9.73	-103.318
-9.70	-103.340
-9.74	-103.318
-9.74	-103.295
-9.77	-103.318
-10.01	-105.524
-9.95	-105.591
-9.98	-105.546
-10.01	-105.546
-10.01	-105.502
-10.45	-107.374
-10.47	-107.418
-10.48	-107.396
-10.49	-107.351
-10.45	-107.351
-10.59	-103.808
-10.56	-103.786
-10.60	-103.830
-10.52	-103.830
-10.57	-103.786
-10.56	-103.451
-10.55	-103.451
-10.53	-103.384
-10.54	-103.407
-10.57	-103.407
-10.59	-102.738
-10.59	-102.716
-10.60	-102.694
-10.64	-102.738
-10.60	-102.694
-10.61	-102.203
-10.57	-102.248
-10.56	-102.248
-10.60	-102.203
-10.62	-102.203
-10.57	-102.181
-10.60	-102.137
-10.60	-102.181
-10.59	-102.159
-10.62	-102.181
-10.59	-102.047
-10.65	-102.070
-10.60	-102.025
-10.66	-102.047
-10.59	-102.003
-10.62	-101.958
-10.62	-102.003
-10.65	-101.981
-10.58	-102.003
-10.57	-101.958
-11.00	-107.352
-11.02	-107.374
-10.93	-107.329
-10.97	-107.307
-10.99	-107.285
-11.03	-104.544
-11.01	-104.566
-11.03	-104.521
-11.04	-104.566
-11.04	-104.544
-11.52	-107.820
-11.55	-107.842
-11.55	-107.775
-11.60	-107.731
-11.56	-107.753
-11.99	-108.756
-11.98	-108.711
-12.01	-108.733
-11.97	-108.711
-11.93	-108.667
-12.10	-105.101
-12.11	-105.101
-12.05	-105.123
-12.05	-105.123
-12.04	-105.101
-12.59	-109.915
-12.58	-109.870
-12.57	-109.759
-12.62	-109.669
-12.64	-109.603
-12.91	-109.848
-12.98	-109.781
-12.94	-109.781
-12.91	-109.692
-12.86	-109.692
-13.01	-105.747
-12.97	-105.747
-13.05	-105.769
-13.03	-105.725
-13.06	-105.747
-13.05	-106.795
-13.10	-106.951
-13.15	-107.062
-13.08	-107.196
-13.15	-107.441
-13.47	-107.597
-13.43	-107.552
-13.46	-107.530
-13.48	-107.552
-13.56	-107.530
-13.49	-106.527
-13.44	-106.483
-13.47	-106.527
-13.50	-106.483
-13.53	-106.483
-13.54	-106.282
-13.46	-106.304
-13.49	-106.260
-13.49	-106.282
-13.48	-106.260
-13.52	-104.588
-13.54	-104.588
-13.55	-104.588
-13.58	-104.544
-13.55	-104.610
-13.55	-103.318
-13.58	-103.318
-13.56	-103.296
-13.59	-103.296
-13.57	-103.296
-13.55	-103.000
-13.58	-103.000
-13.55	-103.023
-13.61	-103.000
-13.60	-103.000
-13.57	-102.978
-13.56	-102.978
-13.56	-102.956
-13.59	-103.000
-13.57	-102.956
-13.91	-107.502
-13.88	-107.502
-13.89	-107.458
-13.87	-107.480
-13.89	-107.480
-13.87	-106.659
-13.91	-106.614
-13.88	-106.637
-13.91	-106.614
-13.89	-106.659
-13.87	-106.570
-13.89	-106.592
-13.92	-106.592
-13.91	-106.525
-13.93	-106.592
-13.89	-105.790
-13.90	-105.812
-13.88	-105.790
-13.89	-105.812
-13.91	-105.767
-14.43	-109.422
-14.41	-109.400
-14.40	-109.356
-14.39	-109.378
-14.39	-109.311
-14.45	-106.793
-14.43	-106.793
-14.42	-106.793
-14.44	-106.770
-14.47	-106.815
-14.48	-106.191
-14.49	-106.191
-14.46	-106.213
-14.48	-106.169
-14.46	-106.191
-14.98	-109.467
-15.03	-109.445
-15.00	-109.422
-14.99	-109.422
-14.94	-109.422
-14.96	-108.041
-14.99	-108.085
-14.91	-108.107
-14.95	-108.085
-14.94	-108.107
-15.44	-110.581
-15.44	-110.581
-15.46	-110.559
-15.49	-110.559
-15.48	-110.537
-15.55	-107.483
-15.57	-107.506
-15.58	-107.506
-15.55	-107.506
-15.56	-107.483
-16.05	-110.225
-16.04	-110.247
-16.05	-110.202
-16.04	-110.180
-16.04	-110.202
-16.06	-108.620
-16.03	-108.665
-16.05	-108.642
-16.08	-108.642
-16.08	-108.642
-16.10	-107.105
-16.10	-107.082
-16.08	-107.082
-16.10	-107.105
-16.10	-107.082
-16.17	-105.901
-16.21	-105.901
-16.20	-105.946
-16.23	-105.901
-16.23	-105.901
-16.23	-105.299
-16.22	-105.322
-16.24	-105.322
-16.21	-105.299
-16.21	-105.277
-16.48	-110.336
-16.45	-110.336
-16.49	-110.336
-16.47	-110.269
-16.45	-110.247
-16.51	-109.422
-16.50	-109.445
-16.53	-109.445
-16.54	-109.445
-16.54	-109.467
-16.85	-111.138
-16.85	-111.138
-16.90	-111.094
-16.89	-111.138
-16.91	-111.094
-16.99	-108.085
-16.96	-108.085
-16.97	-108.041
-16.92	-108.063
-16.94	-108.085
-16.97	-107.595
-16.95	-107.550
-16.94	-107.573
-16.97	-107.550
-16.95	-107.573
-16.96	-107.171
-16.98	-107.216
-16.95	-107.149
-16.95	-107.171
-16.97	-107.171
-16.96	-105.099
-16.99	-105.054
-16.99	-105.077
-16.99	-105.077
-16.99	-105.077
-17.03	-105.010
-17.06	-105.032
-17.00	-105.010
-17.04	-105.054
-17.03	-105.010
-17.44	-110.336
-17.42	-110.358
-17.43	-110.358
-17.40	-110.381
-17.41	-110.358
-17.85	-111.673
-17.89	-111.718
-17.86	-111.696
-17.89	-111.651
-17.85	-111.696
-17.95	-108.642
-17.91	-108.620
-17.91	-108.642
-17.92	-108.642
-17.92	-108.620
-18.35	-111.562
-18.31	-111.584
-18.33	-111.517
-18.31	-111.517
-18.37	-111.540
-18.64	-112.008
-18.62	-112.030
-18.67	-112.008
-18.64	-111.963
-18.67	-111.985
-18.71	-109.110
-18.69	-109.110
-18.74	-109.088
-18.69	-109.088
-18.74	-109.088
-18.70	-108.620
-18.70	-108.642
-18.68	-108.642
-18.69	-108.620
-18.68	-108.642
-19.10	-112.119
-19.11	-112.119
-19.10	-112.097
-19.12	-112.097
-19.10	-112.097
-19.21	-109.757
-19.23	-109.690
-19.16	-109.690
-19.19	-109.690
-19.18	-109.668
-19.17	-109.266
-19.16	-109.289
-19.16	-109.333
-19.16	-109.311
-19.20	-109.289
-19.44	-111.540
-19.43	-111.517
-19.46	-111.517
-19.47	-111.495
-19.47	-111.473
-19.48	-109.913
-19.52	-109.913
-19.49	-109.890
-19.53	-109.868
-19.51	-109.890
-19.89	-111.540
-19.90	-111.606
-19.90	-111.562
-19.89	-111.540
-19.87	-111.517
-19.86	-110.760
-19.90	-110.760
-19.88	-110.782
-19.87	-110.760
-19.93	-110.737
-20.19	-112.632
-20.19	-112.632
-20.22	-112.609
-20.18	-112.587
-20.21	-112.609
-20.17	-110.314
-20.15	-110.336
-20.16	-110.358
-20.16	-110.381
-20.15	-110.336
-20.16	-110.180
-20.16	-110.158
-20.17	-110.180
-20.19	-110.180
-20.18	-110.158
-20.22	-109.578
-20.22	-109.578
-20.21	-109.578
-20.17	-109.578
-20.19	-109.556
-20.21	-108.665
-20.24	-108.665
-20.25	-108.642
-20.26	-108.665
-20.22	-108.665
-20.28	-108.041
-20.26	-108.063
-20.30	-108.085
-20.29	-108.085
-20.31	-108.041
-20.32	-105.277
-20.32	-105.233
-20.34	-105.255
-20.32	-105.255
-20.32	-105.255
-20.33	-105.211
-20.34	-105.144
-20.31	-105.188
-20.33	-105.188
-20.31	-105.188
-20.31	-105.077
-20.32	-105.121
-20.29	-105.099
-20.31	-105.099
-20.31	-105.099
-20.38	-101.444
-20.33	-101.444
-20.36	-101.466
-20.35	-101.444
-20.35	-101.444
-19.88	-92.685
-19.85	-92.641
-19.89	-92.685
-19.89	-92.663
-19.91	-92.708
-19.78	-90.434
-19.80	-90.412
-19.77	-90.457
-19.82	-90.434
-19.78	-90.479
-19.76	-91.348
-19.78	-91.371
-19.76	-91.371
-19.77	-91.371
-19.75	-91.393
-19.79	-91.549
-19.80	-91.549
-19.79	-91.571
-19.77	-91.549
-19.77	-91.549
-19.34	-82.656
-19.32	-82.656
-19.33	-82.612
-19.34	-82.634
-19.34	-82.656
-18.97	-77.419
-18.94	-77.375
-19.02	-77.441
-18.98	-77.441
-18.97	-77.464
-18.50	-70.800
-18.49	-70.778
-18.53	-70.778
-18.50	-70.778
-18.53	-70.755
-18.46	-72.159
-18.43	-72.182
-18.42	-72.204
-18.41	-72.182
-18.44	-72.204
-17.91	-68.438
-17.93	-68.460
-17.92	-68.482
-17.90	-68.460
-17.90	-68.438
-17.92	-68.148
-17.92	-68.192
-17.95	-68.192
-17.93	-68.192
-17.96	-68.170
-17.91	-68.638
-17.92	-68.638
-17.89	-68.638
-17.93	-68.638
-17.92	-68.638
-17.95	-68.705
-17.93	-68.727
-17.98	-68.750
-17.95	-68.727
-17.98	-68.727
-17.71	-61.284
-17.65	-61.261
-17.68	-61.284
-17.67	-61.261
-17.67	-61.261
-17.33	-55.801
-17.32	-55.779
-17.33	-55.779
-17.36	-55.779
-17.34	-55.801
-17.32	-56.982
-17.33	-57.005
-17.31	-56.960
-17.32	-56.960
-17.32	-56.982
-17.35	-57.361
-17.35	-57.406
-17.36	-57.383
-17.38	-57.383
-17.34	-57.406
-17.35	-57.584
-17.31	-57.562
-17.40	-57.539
-17.35	-57.584
-17.39	-57.584
-17.33	-57.673
-17.27	-57.695
-17.33	-57.673
-17.29	-57.673
-17.34	-57.673
-16.85	-50.296
-16.87	-50.318
-16.85	-50.340
-16.89	-50.274
-16.88	-50.318
-16.47	-45.660
-16.53	-45.682
-16.46	-45.660
-16.53	-45.682
-16.50	-45.682
-16.46	-46.485
-16.46	-46.485
-16.46	-46.485
-16.45	-46.485
-16.49	-46.485
-16.48	-46.708
-16.52	-46.752
-16.49	-46.752
-16.51	-46.708
-16.47	-46.708
-15.90	-38.863
-15.92	-38.840
-15.94	-38.863
-15.91	-38.885
-15.91	-38.863
-15.38	-33.380
-15.37	-33.447
-15.35	-33.403
-15.37	-33.425
-15.32	-33.447
-15.33	-34.606
-15.36	-34.628
-15.36	-34.606
-15.35	-34.606
-15.36	-34.628
-15.34	-34.807
-15.34	-34.807
-15.37	-34.784
-15.31	-34.784
-15.35	-34.762
-15.33	-34.940
-15.31	-34.963
-15.32	-34.940
-15.31	-34.963
-15.35	-34.940
-14.86	-28.901
-14.86	-28.901
-14.84	-28.901
-14.83	-28.923
-14.84	-28.923
-14.22	-22.504
-14.20	-22.549
-14.21	-22.549
-14.18	-22.571
-14.21	-22.571
-14.15	-24.131
-14.20	-24.131
-14.17	-24.154
-14.24	-24.154
-14.19	-24.109
-13.69	-18.315
-13.68	-18.381
-13.71	-18.359
-13.67	-18.404
-13.71	-18.381
-13.11	-14.459
-13.13	-14.437
-13.12	-14.481
-13.14	-14.459
-13.12	-14.459
-13.10	-15.818
-13.14	-15.818
-13.10	-15.774
-13.13	-15.796
-13.14	-15.796
-12.52	-10.113
-12.49	-10.158
-12.52	-10.113
-12.48	-10.158
-12.48	-10.135
-11.90	-6.570
-11.92	-6.614
-11.90	-6.570
-11.94	-6.592
-11.94	-6.592
-11.88	-7.684
-11.90	-7.662
-11.87	-7.639
-11.88	-7.662
-11.87	-7.639
-11.37	-4.363
-11.36	-4.319
-11.35	-4.252
-11.36	-4.296
-11.35	-4.252
-11.31	-3.984
-11.32	-4.029
-11.31	-4.007
-11.31	-4.007
-11.31	-4.007
-10.91	-1.377
-10.91	-1.332
-10.89	-1.243
-10.89	-1.198
-10.88	-1.154
-10.70	0.050
-10.69	0.072
-10.70	0.050
-10.70	0.027
-10.69	0.072
-10.27	2.902
-10.26	2.835
-10.23	2.880
-10.22	2.835
-10.22	2.858
-10.24	1.922
-10.22	1.899
-10.22	1.944
-10.22	1.944
-10.24	1.922
-10.24	1.409
-10.23	1.475
-10.26	1.453
-10.23	1.475
-10.25	1.498
-10.11	2.523
-10.10	2.590
-10.12	2.523
-10.07	2.567
-10.12	2.590
-10.05	2.701
-10.08	2.746
-10.06	2.768
-10.07	2.746
-10.09	2.768
-10.07	2.723
-10.07	2.679
-10.10	2.679
-10.06	2.679
-10.08	2.701
-10.07	2.567
-10.08	2.590
-10.09	2.567
-10.05	2.567
-10.08	2.523
-10.08	2.567
-10.10	2.545
-10.05	2.545
-10.13	2.501
-10.10	2.567
-10.08	2.634
-10.11	2.590
-10.08	2.634
-10.08	2.590
-10.09	2.657
-10.09	2.813
-10.09	2.790
-10.06	2.790
-10.10	2.813
-10.06	2.835
-10.04	2.857
-10.03	2.879
-10.04	2.813
-10.05	2.902
-10.06	2.835
-10.07	2.879
-10.03	2.902
-10.05	2.835
-10.05	2.835
-10.05	2.924
-10.05	2.924
-10.06	2.835
-10.07	2.946
-10.05	2.835
-10.05	2.879
-10.04	2.813
-10.00	2.813
-10.01	2.768
-9.96	2.768
-10.01	2.813
-10.00	2.857
-10.01	2.835
-9.98	2.835
-10.03	2.902
-10.01	2.835
-9.67	2.773
-9.69	2.750
-9.63	2.728
-9.64	2.795
-9.67	2.750
-9.67	2.817
-9.67	2.795
-9.69	2.840
-9.65	2.750
-9.71	2.750
-9.68	2.840
-9.73	2.795
-9.69	2.728
-9.70	2.773
-9.70	2.750
-9.70	1.369
-9.67	1.324
-9.67	1.369
-9.67	1.302
-9.73	1.369
-9.67	1.324
-9.66	1.324
-9.69	1.280
-9.70	1.302
-9.70	1.280
-9.65	1.280
-9.66	1.280
-9.71	1.302
-9.69	1.324
-9.72	1.280
-9.70	1.302
-9.69	1.280
-9.67	1.235
-9.65	1.257
-9.66	1.346
-9.49	3.865
-9.47	3.932
-9.47	3.887
-9.48	3.887
-9.47	3.865
-8.60	6.807
-8.62	6.784
-8.62	6.784
-8.68	6.829
-8.65	6.784
-8.65	6.606
-8.64	6.584
-8.65	6.628
-8.60	6.584
-8.63	6.628
-8.02	8.746
-8.03	8.723
-8.08	8.746
-8.04	8.701
-8.03	8.701
-8.03	8.500
-8.02	8.478
-8.07	8.456
-8.01	8.434
-8.08	8.456
-7.25	11.531
-7.24	11.487
-7.24	11.442
-7.25	11.509
-7.22	11.465
-7.22	11.063
-7.20	11.086
-7.28	11.108
-7.25	11.086
-7.28	11.063
-7.21	10.595
-7.24	10.595
-7.21	10.573
-7.23	10.595
-7.22	10.573
-6.66	13.470
-6.69	13.448
-6.65	13.403
-6.66	13.470
-6.64	13.426
-6.55	12.334
-6.52	12.334
-6.56	12.401
-6.56	12.356
-6.59	12.378
-6.56	11.821
-6.63	11.843
-6.59	11.866
-6.66	11.821
-6.58	11.843
-6.54	11.821
-6.59	11.799
-6.59	11.843
-6.65	11.843
-6.60	11.843
-6.01	15.810
-6.06	15.788
-6.03	15.788
-6.10	15.788
-6.07	15.788
-6.10	15.276
-6.05	15.298
-6.10	15.298
-6.07	15.231
-6.08	15.298
-6.00	15.097
-6.03	15.097
-6.03	15.053
-6.02	15.053
-6.01	15.053
-5.27	18.574
-5.29	18.574
-5.31	18.529
-5.30	18.485
-5.35	18.507
-5.28	17.905
-5.25	17.905
-5.26	17.883
-5.24	17.883
-5.27	17.928
-4.35	22.095
-4.38	22.073
-4.37	22.095
-4.38	22.073
-4.35	22.117
-4.39	21.025
-4.35	20.981
-4.39	21.025
-4.33	20.981
-4.35	20.959
-4.34	20.268
-4.38	20.312
-4.31	20.335
-4.31	20.290
-4.30	20.290
-4.29	20.179
-4.28	20.179
-4.29	20.179
-4.30	20.156
-4.30	20.134
-3.16	26.842
-3.16	26.842
-3.19	26.865
-3.18	26.820
-3.19	26.753
-3.19	26.241
-3.17	26.241
-3.16	26.196
-3.15	26.241
-3.16	26.263
-2.35	30.341
-2.32	30.319
-2.32	30.319
-2.27	30.319
-2.30	30.319
-2.26	29.427
-2.29	29.450
-2.30	29.383
-2.31	29.383
-2.25	29.405
-2.29	28.603
-2.23	28.581
-2.23	28.558
-2.21	28.581
-2.20	28.603
-1.44	33.484
-1.43	33.484
-1.43	33.484
-1.46	33.417
-1.45	33.461
-0.52	37.941
-0.54	37.986
-0.48	37.941
-0.46	37.941
-0.44	37.963
0.17	40.861
0.20	40.883
0.19	40.883
0.20	40.816
0.19	40.794
0.18	38.877
0.23	38.899
0.15	38.922
0.22	38.899
0.21	38.877
1.15	44.716
1.20	44.694
1.17	44.672
1.25	44.627
1.23	44.605
1.25	42.733
1.22	42.733
1.22	42.710
1.19	42.710
1.21	42.688
1.25	42.710
1.29	42.666
1.29	42.643
1.27	42.710
1.31	42.733
1.43	45.585
1.48	45.585
1.49	45.518
1.54	45.496
1.53	45.496
2.22	48.884
2.20	48.861
2.20	48.861
2.17	48.795
2.22	48.861
3.08	52.739
3.06	52.717
3.08	52.717
3.04	52.695
3.08	52.672
3.05	50.667
3.06	50.600
3.06	50.600
3.09	50.600
3.03	50.622
4.24	57.419
4.21	57.419
4.27	57.464
4.21	57.375
4.24	57.375
5.24	61.944
5.20	61.899
5.22	61.854
5.17	61.877
5.19	61.832
5.22	59.893
5.20	59.893
5.25	59.938
5.18	59.893
5.25	59.871
6.16	65.888
6.17	65.888
6.12	65.911
6.17	65.888
6.14	65.844
6.20	63.883
6.23	63.793
6.20	63.838
6.24	63.883
6.19	63.860
6.21	61.628
6.26	61.606
6.21	61.583
6.24	61.606
6.25	61.628
6.29	61.361
6.27	61.316
6.26	61.361
6.21	61.361
6.26	61.338
6.84	68.849
6.80	68.849
6.84	68.893
6.79	68.804
6.86	68.849
6.84	67.110
6.89	67.155
6.87	67.110
6.89	67.155
6.89	67.133
7.42	72.103
7.40	71.991
7.41	71.991
7.37	72.014
7.36	71.969
8.12	75.223
8.17	75.178
8.13	75.201
8.10	75.178
8.11	75.111
8.86	78.120
8.88	78.142
8.83	78.098
8.91	78.098
8.90	78.120
9.75	82.132
9.69	82.109
9.72	82.065
9.65	82.020
9.69	82.020
10.74	86.210
10.71	86.188
10.67	86.210
10.68	86.099
10.64	86.099
10.70	81.820
10.75	81.820
10.70	81.775
10.73	81.842
10.71	81.797
10.75	81.641
10.79	81.619
10.76	81.641
10.79	81.641
10.73	81.597
11.18	87.659
11.16	87.636
11.19	87.659
11.20	87.636
11.19	87.614
11.48	88.929
11.55	88.884
11.49	88.929
11.56	88.884
11.46	88.862
11.55	87.035
11.50	87.146
11.57	87.035
11.51	87.124
11.54	87.124
11.62	85.675
11.62	85.697
11.61	85.720
11.59	85.675
11.58	85.764
11.61	85.586
11.54	85.586
11.58	85.608
11.55	85.608
11.57	85.608
12.50	93.275
12.55	93.208
12.56	93.208
12.55	93.186
12.54	93.186
12.53	89.999
12.58	89.999
12.54	90.043
12.58	90.043
12.52	90.066
12.63	89.063
12.59	89.085
12.59	89.130
12.58	89.107
12.56	89.063
13.28	95.392
13.36	95.437
13.31	95.437
13.34	95.370
13.29	95.370
14.09	98.379
14.05	98.379
14.09	98.312
14.03	98.356
14.11	98.289
14.25	94.746
14.25	94.768
14.23	94.768
14.20	94.768
14.20	94.724
14.18	94.634
14.19	94.679
14.13	94.657
14.16	94.634
14.13	94.634
14.19	94.055
14.15	94.055
14.18	94.055
14.14	94.055
14.17	94.033
14.73	99.448
14.71	99.471
14.75	99.493
14.71	99.448
14.73	99.426
14.78	97.532
14.79	97.554
14.80	97.576
14.79	97.554
14.82	97.554
15.21	100.384
15.16	100.451
15.19	100.496
15.15	100.384
15.22	100.451
15.61	102.123
15.62	102.100
15.61	102.056
15.65	102.056
15.65	102.078
15.71	99.627
15.64	99.604
15.66	99.604
15.59	99.627
15.67	99.627
16.07	102.680
16.05	102.680
16.13	102.658
16.12	102.658
16.13	102.658
16.42	103.705
16.41	103.638
16.38	103.705
16.38	103.660
16.35	103.660
16.37	101.655
16.41	101.632
16.34	101.632
16.39	101.655
16.33	101.632
16.82	104.574
16.87	104.530
16.89	104.485
16.91	104.507
16.92	104.507
17.25	105.622
17.19	105.555
17.26	105.555
17.20	105.555
17.28	105.577
17.23	102.724
17.26	102.724
17.22	102.747
17.26	102.791
17.25	102.724
17.30	102.301
17.35	102.301
17.35	102.301
17.38	102.279
17.38	102.346
17.38	101.632
17.38	101.655
17.40	101.588
17.37	101.610
17.37	101.632
17.81	106.714
17.85	106.714
17.84	106.691
17.87	106.691
17.89	106.647
18.28	107.783
18.30	107.739
18.30	107.739
18.31	107.717
18.24	107.672
18.34	104.552
18.29	104.597
18.33	104.574
18.31	104.574
18.33	104.597
18.81	107.940
18.88	107.940
18.82	107.895
18.85	107.917
18.85	107.850
19.40	109.522
19.35	109.455
19.38	109.455
19.35	109.388
19.33	109.388
19.44	105.599
19.48	105.622
19.44	105.622
19.47	105.599
19.39	105.644
19.87	109.143
19.88	109.121
19.86	109.121
19.88	109.098
19.84	109.121
20.10	109.321
20.06	109.277
20.10	109.277
20.05	109.344
20.09	109.277
20.18	107.739
20.17	107.672
20.15	107.672
20.13	107.650
20.17	107.694
20.19	104.708
20.23	104.730
20.17	104.730
20.26	104.753
20.17	104.775
20.21	101.811
20.24	101.811
20.20	101.811
20.24	101.811
20.19	101.811
19.99	94.657
20.06	94.613
20.03	94.613
20.04	94.635
20.02	94.613
19.64	87.971
19.67	87.949
19.66	87.949
19.74	87.971
19.69	87.971
19.70	88.261
19.66	88.261
19.70	88.216
19.62	88.239
19.66	88.239
19.43	83.091
19.50	83.091
19.47	83.113
19.52	83.068
19.47	83.135
19.21	79.391
19.20	79.413
19.20	79.436
19.21	79.436
19.21	79.413
19.18	80.528
19.17	80.572
19.18	80.550
19.22	80.594
19.22	80.550
18.66	72.972
18.73	72.995
18.65	72.995
18.68	72.995
18.69	73.017
18.72	73.418
18.70	73.440
18.75	73.485
18.71	73.485
18.79	73.485
18.33	67.401
18.36	67.356
18.34	67.378
18.40	67.401
18.40	67.356
18.29	67.557
18.31	67.579
18.28	67.557
18.36	67.557
18.33	67.579
18.40	68.181
18.36	68.136
18.38	68.225
18.30	68.248
18.33	68.225
18.37	68.404
18.35	68.404
18.34	68.404
18.34	68.404
18.37	68.404
17.96	61.718
17.97	61.695
17.94	61.695
17.95	61.740
17.91	61.695
17.43	55.411
17.46	55.455
17.43	55.500
17.46	55.477
17.46	55.500
17.41	56.347
17.45	56.391
17.45	56.347
17.48	56.347
17.46	56.391
16.98	49.995
16.91	50.017
16.98	50.040
16.94	50.084
17.00	50.106
16.57	45.226
16.60	45.159
16.55	45.203
16.54	45.203
16.52	45.226
16.59	45.515
16.59	45.538
16.55	45.538
16.57	45.560
16.56	45.493
16.50	45.805
16.53	45.760
16.50	45.760
16.51	45.738
16.46	45.760
16.50	46.805
16.49	46.805
16.45	46.739
16.50	46.850
16.43	46.805
16.56	46.805
16.51	46.783
16.49	46.828
16.54	46.828
16.51	46.872
16.58	47.273
16.52	47.273
16.52	47.273
16.46	47.229
16.50	47.273
16.51	47.296
16.44	47.296
16.50	47.318
16.43	47.318
16.49	47.318
15.99	38.916
15.97	38.961
15.98	38.961
15.96	38.961
15.94	38.983
15.58	34.882
15.56	34.704
15.55	34.570
15.52	34.481
15.53	34.347
15.37	33.902
15.31	33.879
15.34	33.879
15.29	33.879
15.31	33.879
14.87	28.085
14.89	27.973
14.89	27.773
14.91	27.706
14.89	27.639
14.89	28.664
14.92	28.620
14.93	28.642
14.91	28.620
14.90	28.575
14.34	23.605
14.33	23.561
14.34	23.605
14.31	23.650
14.32	23.583
14.32	23.739
14.34	23.717
14.33	23.739
14.33	23.694
14.29	23.672
14.31	24.073
14.33	23.984
14.36	24.006
14.39	24.006
14.33	23.962
14.28	23.962
14.26	24.006
14.31	23.984
14.29	24.006
14.30	23.962
14.15	22.223
14.12	22.290
14.18	22.246
14.16	22.290
14.21	22.290
14.20	22.402
14.19	22.424
14.25	22.424
14.21	22.446
14.22	22.446
13.45	16.295
13.49	16.295
13.43	16.273
13.48	16.295
13.50	16.295
13.55	17.254
13.55	17.321
13.54	17.276
13.49	17.276
13.48	17.276
12.95	12.017
12.94	12.017
12.90	12.017
12.92	12.017
12.88	12.039
12.88	12.774
12.87	12.797
12.94	12.797
12.93	12.797
12.97	12.797
12.27	7.626
12.23	7.626
12.24	7.604
12.21	7.626
12.24	7.648
11.53	3.013
11.56	3.013
11.50	3.035
11.56	3.035
11.50	3.013
11.51	3.704
11.50	3.637
11.56	3.681
11.53	3.659
11.55	3.659
11.51	5.198
11.47	5.154
11.48	5.176
11.44	5.243
11.51	5.131
11.17	1.610
11.19	1.610
11.14	1.655
11.17	1.588
11.14	1.610
10.61	-0.418
10.62	-0.396
10.62	-0.373
10.62	-0.373
10.63	-0.351
10.80	0.318
10.79	0.273
10.80	0.318
10.79	0.251
10.80	0.318
9.02	-6.502
9.07	-6.502
9.07	-6.458
9.09	-6.502
9.08	-6.480
9.01	-5.856
9.05	-5.900
9.08	-5.856
9.06	-5.900
9.06	-5.900
8.97	-5.700
9.03	-5.700
9.02	-5.678
9.06	-5.678
9.09	-5.744
7.95	-9.087
7.92	-9.087
7.91	-9.065
7.89	-9.065
7.84	-9.065
7.91	-8.151
7.92	-8.174
7.91	-8.151
7.93	-8.196
7.87	-8.196
7.20	-10.982
7.19	-10.959
7.20	-11.026
7.17	-11.004
7.18	-10.959
7.16	-10.179
7.13	-10.179
7.13	-10.157
7.07	-10.135
7.12	-10.179
6.45	-13.255
6.44	-13.188
6.49	-13.210
6.42	-13.188
6.44	-13.166
6.44	-12.341
