"Paultre, Legeron, Mongequ, July-August 2001 test 806040"	
27.84	98.56
28.84	99.96
29.89	101.38
30.91	102.78
31.92	104.2
32.99	105.6
33.99	107
35.15	108.39
36.18	109.78
37.31	111.16
38.38	112.54
39.59	113.92
40.75	115.27
41.82	116.68
42.98	118.01
44.14	119.36
45.34	120.71
46.37	122.06
47.48	123.4
48.69	124.71
49.87	126.04
50.94	127.36
52.21	128.66
53.26	129.96
54.44	131.24
55.54	132.52
56.76	133.8
58.01	135.07
59.24	136.31
60.55	137.55
61.96	138.78
63.41	140.01
64.84	141.22
66.33	142.41
67.89	143.59
69.3	144.75
70.77	145.92
72.24	147.06
73.82	148.19
75.38	149.26
77.1	150.32
78.71	151.37
80.34	152.37
82.12	153.34
84.08	154.28
86.02	155.18
86.27	155.21
88.23	155.99
90.57	156.77
92.8	157.49
95.32	158.13
97.98	158.7
100.68	159.2
101.23	149
100.83	147.26
100.32	145.52
99.92	143.87
99.4	142.23
98.71	140.57
98.13	138.93
97.64	137.26
96.95	135.63
96.33	133.99
95.75	132.35
95.21	130.73
94.68	129.1
93.87	127.47
93.41	125.84
92.76	124.2
91.93	122.58
91.31	120.95
90.68	119.33
89.99	117.71
89.35	116.08
88.72	114.45
88.21	112.83
87.43	111.21
86.76	109.58
86.2	107.95
85.47	106.34
84.75	104.73
84.17	103.1
83.44	101.48
82.79	99.88
82.12	98.27
81.52	96.65
80.83	95.05
80.16	93.43
79.56	91.8
78.91	90.22
78.24	88.6
77.64	87
77.06	85.38
76.32	83.77
75.61	82.18
74.98	80.58
74.31	78.98
73.71	77.4
72.93	75.82
72.22	74.23
71.5	72.66
70.79	71.06
70.08	69.5
69.52	67.93
68.74	66.34
68	64.78
67.22	63.2
66.4	61.64
65.75	60.06
64.84	58.5
64.08	56.93
63.34	55.37
62.61	53.8
61.71	52.26
61.04	50.7
60.15	49.13
59.35	47.59
58.68	46.04
57.88	44.49
57.14	42.96
56.43	41.41
55.69	39.87
54.93	38.31
54.22	36.8
53.66	35.25
52.73	33.71
51.97	32.17
51.21	30.67
50.45	29.15
49.63	27.63
48.8	26.12
48.15	24.61
47.22	23.1
46.41	21.59
45.54	20.09
44.79	18.6
43.96	17.18
43.18	15.67
42.15	14.17
41.46	12.65
40.53	11.17
39.54	9.69
38.7	8.18
37.76	6.69
36.93	5.2
35.98	3.72
35.04	2.23
34.19	0.76
33.32	-0.73
32.32	-2.21
31.34	-3.68
30.47	-5.16
29.62	-6.63
28.68	-8.1
27.72	-9.58
26.88	-11.07
25.87	-12.53
24.85	-14.01
24	-15.47
23.02	-16.93
22.19	-18.39
21.21	-19.84
20.41	-21.3
19.49	-22.76
18.56	-24.21
17.55	-25.66
16.64	-27.12
15.7	-28.56
14.83	-30.01
13.92	-31.45
12.96	-32.9
11.96	-34.32
11	-35.77
10.02	-37.21
9.06	-38.64
7.94	-40.08
7.07	-41.53
5.98	-42.95
4.98	-44.39
3.99	-45.83
2.99	-47.26
1.99	-48.69
0.94	-50.12
0.78	-50.27
0.05	-47.77
-0.4	-49.5
-0.89	-51.15
-1.69	-52.72
-2.5	-54.26
-3.57	-55.75
-4.44	-57.2
-5.51	-58.66
-6.44	-60.11
-7.36	-61.55
-8.52	-62.99
-9.52	-64.4
-10.48	-65.82
-11.62	-67.23
-12.58	-68.64
-13.56	-70.04
-14.58	-71.47
-15.72	-72.86
-16.68	-74.26
-17.71	-75.66
-18.75	-77.05
-19.83	-78.43
-20.78	-79.81
-21.77	-81.2
-22.97	-82.59
-24.26	-83.9
-25.24	-85.29
-26.38	-86.68
-27.32	-88.06
-28.57	-89.43
-29.75	-90.78
-30.84	-92.13
-32	-93.5
-33.07	-94.89
-34.19	-96.27
-35.21	-97.66
-36.42	-99.02
-37.47	-100.4
-38.6	-101.77
-39.7	-103.17
-40.97	-104.51
-42.06	-105.87
-43.13	-107.23
-44.36	-108.59
-45.5	-109.95
-46.66	-111.29
-47.82	-112.63
-48.84	-113.97
-50.07	-115.31
-51.12	-116.65
-52.36	-117.99
-53.46	-119.3
-54.53	-120.64
-55.49	-121.95
-56.76	-123.27
-57.83	-124.57
-59.1	-125.87
-60.13	-127.18
-61.35	-128.47
-62.82	-129.76
-64.12	-131.05
-65.5	-132.31
-66.68	-133.58
-68.07	-134.86
-69.29	-136.09
-70.74	-137.36
-72.1	-138.59
-73.22	-139.81
-74.67	-141.03
-75.89	-142.24
-77.43	-143.43
-78.88	-144.62
-80.35	-145.79
-81.92	-146.92
-83.45	-148.06
-84.9	-149.17
-86.47	-150.26
-88.32	-151.33
-90.08	-152.35
-92.2	-153.35
-94.03	-154.34
-95.83	-155.26
-96.99	-155.67
-97.88	-156.16
-100.23	-157
-102.41	-157.82
-104.8	-154.63
-104.64	-152.77
-104.11	-151.02
-103.64	-149.28
-103.37	-147.54
-102.81	-145.79
-102.21	-144.1
-101.61	-142.42
-101.3	-140.73
-100.49	-139.07
-100.14	-137.42
-99.54	-135.74
-98.93	-134.06
-98.2	-132.41
-97.82	-130.74
-97.08	-129.09
-96.52	-127.43
-95.92	-125.77
-95.1	-124.12
-94.58	-122.47
-94.05	-120.82
-93.25	-119.17
-92.82	-117.54
-92.2	-115.87
-91.35	-114.24
-90.95	-112.58
-90.17	-110.95
-89.41	-109.31
-89.05	-107.67
-88.38	-106.04
-87.74	-104.41
-87.11	-102.77
-86.4	-101.14
-85.8	-99.51
-85.15	-97.88
-84.37	-96.25
-83.61	-94.62
-83.21	-92.99
-82.41	-91.37
-81.87	-89.74
-81.07	-88.11
-80.44	-86.49
-80	-84.87
-79.33	-83.25
-78.48	-81.64
-78.01	-80.03
-77.3	-78.42
-76.72	-76.82
-76.16	-75.21
-75.54	-73.61
-74.78	-72.02
-74.11	-70.42
-73.44	-68.81
-72.84	-67.24
-72.13	-65.64
-71.39	-64.05
-70.72	-62.46
-69.87	-60.87
-69.32	-59.3
-68.45	-57.72
-67.93	-56.14
-67.2	-54.57
-66.44	-52.99
-65.52	-51.43
-64.74	-49.86
-64.14	-48.3
-63.25	-46.74
-62.49	-45.15
-61.8	-43.62
-60.95	-42.07
-60.22	-40.53
-59.41	-39
-58.68	-37.45
-57.99	-35.92
-57.18	-34.38
-56.49	-32.85
-55.75	-31.32
-55.02	-29.79
-54.1	-28.29
-53.41	-26.77
-52.72	-25.25
-51.92	-23.76
-51.14	-22.32
-50.27	-20.83
-49.53	-19.32
-48.64	-17.81
-47.95	-16.31
-47.08	-14.8
-46.3	-13.3
-45.3	-11.8
-44.56	-10.3
-43.53	-8.81
-42.51	-7.32
-41.79	-5.83
-40.83	-4.35
-39.99	-2.87
-39.05	-1.39
-38	0.1
-37.13	1.57
-36.15	3.04
-35.21	4.53
-34.26	6
-33.39	7.46
-32.58	8.92
-31.58	10.38
-30.49	11.85
-29.48	13.3
-28.7	14.74
-27.72	16.19
-26.72	17.63
-25.67	19.08
-24.69	20.51
-23.82	21.95
-22.75	23.38
-21.79	24.77
-20.74	26.18
-19.6	27.59
-18.55	29.01
-17.55	30.42
-16.59	31.82
-15.68	33.24
-14.65	34.64
-13.67	36.08
-12.55	37.48
-11.51	38.91
-10.53	40.31
-9.41	41.69
-8.32	43.1
-7.22	44.48
-6.13	45.89
-5.06	47.28
-4.01	48.67
-2.88	50.08
-2.01	49.57
0.07	53.44
2.59	57.03
5.35	60.59
7.94	64.1
10.75	67.55
13.34	71.03
16.08	74.47
18.67	77.9
21.32	81.34
24.07	84.76
27.01	88.16
29.75	91.54
32.7	94.92
35.55	98.29
38.56	101.64
41.55	104.96
44.54	108.29
47.6	111.58
50.56	114.85
53.33	118.1
56.34	121.3
59.33	124.47
62.67	127.6
66.29	130.68
69.68	133.72
73.18	136.73
76.86	139.66
80.58	142.49
84.62	145.23
88.92	147.81
93.78	150.15
94.16	150.19
99	152.24
104.65	153.96
111.4	155.18
118.9	155.9
127.44	156.15
136.96	156
136.32	141.53
134.91	137.42
133.3	133.31
131.79	129.26
130.14	125.22
128.49	121.17
126.9	117.15
125.08	113.11
123.56	109.09
121.86	105.08
120.15	101.07
118.32	97.09
116.62	93.11
114.91	89.15
113.19	85.18
111.38	81.26
109.71	77.36
107.88	73.47
105.76	69.63
103.78	65.78
101.9	61.95
99.78	58.15
97.69	54.36
95.55	50.59
93.36	46.85
91.13	43.16
88.74	39.49
86.38	35.9
84.04	32.26
81.7	28.67
79.24	25.08
76.81	21.53
74.34	17.97
71.77	14.48
69.12	11.01
66.33	7.55
63.52	4.12
60.62	0.7
57.9	-2.7
55.36	-6.08
52.73	-9.45
49.96	-12.79
47.06	-16.12
44.21	-19.43
41.22	-22.72
38.01	-26.02
34.95	-29.27
31.76	-32.52
28.66	-35.78
25.58	-39.03
22.57	-42.26
19.41	-45.5
16.42	-48.72
13.29	-51.96
10.24	-55.17
7.05	-58.4
3.86	-61.64
0.87	-64.55
-1.22	-63.9
-3.14	-67.76
-5.84	-71.33
-8.67	-74.78
-11.6	-78.14
-14.43	-81.48
-17.44	-84.74
-20.47	-88
-23.66	-91.17
-26.67	-94.42
-29.93	-97.6
-33.14	-100.85
-36.33	-104.08
-39.43	-107.33
-42.53	-110.55
-45.85	-113.75
-49.06	-116.95
-52.08	-120.1
-55.13	-123.24
-58.36	-126.35
-61.6	-129.44
-65.14	-132.45
-68.96	-135.44
-72.53	-138.4
-75.96	-141.28
-79.89	-144.07
-84.08	-146.78
-88.38	-149.34
-93.42	-151.76
-97.01	-153.31
-98.35	-154.01
-104.13	-155.97
-110.13	-157.63
-116.4	-159.02
-123.58	-160.1
-131.61	-160.94
-139.86	-161.61
-141.06	-151.23
-139.5	-146.86
-138.45	-142.68
-136.87	-138.55
-135.24	-134.43
-133.59	-130.33
-132.03	-126.24
-130.22	-122.19
-128.66	-118.12
-127.03	-114.07
-125.34	-110.03
-123.49	-105.98
-121.59	-101.95
-119.9	-97.94
-118.51	-93.92
-116.73	-89.93
-115.06	-85.97
-113.23	-82.01
-111.18	-78.1
-109.3	-74.18
-107.63	-70.26
-105.65	-66.39
-103.68	-62.56
-101.52	-58.72
-99.31	-54.91
-97.01	-51.13
-94.74	-47.37
-92.58	-43.67
-90.01	-40.01
-87.89	-36.43
-85.35	-32.82
-83.01	-29.22
-80.27	-25.66
-77.97	-22.13
-75.29	-18.61
-72.93	-15.13
-70.34	-11.67
-67.49	-8.23
-64.77	-4.82
-61.89	-1.41
-59.06	1.96
-56.22	5.31
-53.57	8.63
-50.78	11.93
-47.95	15.22
-44.8	18.5
-41.77	21.75
-38.49	25
-35.37	28.2
-32.18	31.42
-28.75	34.57
-25.51	37.71
-21.97	40.78
-18.44	43.73
-15.03	46.74
-11.73	49.8
-8.16	52.83
-4.5	55.83
-0.82	58.87
-0.13	59.34
1.14	57.85
3.35	61.69
6.13	65.07
9.52	68.25
12.83	71.38
16.17	74.46
19.54	77.49
22.86	80.55
26.41	83.58
29.93	86.59
33.48	89.63
37.07	92.64
40.7	95.61
44.23	98.64
47.82	101.62
51.3	104.6
54.62	107.53
58.06	110.47
61.8	113.36
65.71	116.19
69.72	119.03
73.53	121.84
77.41	124.59
81.43	127.26
85.71	129.89
90.35	132.42
95.1	134.74
99.87	137.07
100.16	137.17
105.07	139.13
110.62	140.95
116.67	142.5
123.47	143.64
131.01	144.58
137.21	136.42
135.74	132.23
134.17	128.15
132.66	124.08
130.96	120
129.45	115.96
127.77	111.89
126.26	107.86
124.41	103.83
122.71	99.8
121.19	95.78
119.37	91.76
117.56	87.77
116.02	83.77
114.26	79.77
112.59	75.8
110.82	71.86
109.22	67.92
107.43	64.01
105.43	60.11
103.51	56.27
101.61	52.39
99.65	48.57
97.51	44.75
95.46	40.99
93.41	37.31
91.24	33.56
88.97	29.83
86.65	26.13
84.24	22.47
81.9	18.84
79.6	15.23
77.06	11.66
74.54	8.14
72.13	4.63
69.34	1.17
66.51	-2.25
63.7	-5.67
60.75	-9.01
57.92	-12.39
55.13	-15.69
52.39	-18.98
49.45	-22.23
46.5	-25.46
43.27	-28.64
39.95	-31.79
36.62	-34.92
33.08	-38.03
29.71	-41.1
26.16	-44.16
22.8	-47.19
19.29	-50.22
15.9	-53.22
12.47	-56.19
8.83	-59.16
5.18	-62.16
1.45	-65.14
1.25	-65.14
-2.34	-68.13
-5.95	-71.18
-9.59	-74.13
-13.25	-77.07
-16.93	-79.94
-20.76	-82.78
-24.55	-85.64
-28.3	-88.5
-31.98	-91.41
-35.48	-94.41
-39.32	-97.43
-42.8	-100.4
-46.54	-103.41
-50.11	-106.36
-53.48	-109.33
-56.85	-112.28
-60.26	-115.22
-64.01	-118.13
-67.98	-121.02
-71.81	-123.88
-75.31	-126.69
-79.28	-129.5
-83.41	-132.24
-87.71	-134.91
-92.2	-137.52
-96.72	-140.02
-101.52	-142.4
-106.32	-144.49
-106.54	-144.61
-112.14	-146.66
-117.78	-148.5
-123.87	-150.11
-130.74	-151.47
-138.03	-152.61
-140.33	-136.73
-138.77	-132.52
-137.45	-128.38
-135.64	-124.24
-134.19	-120.15
-132.63	-116.05
-130.91	-111.97
-129.29	-107.89
-127.39	-103.82
-125.99	-99.77
-124.07	-95.71
-122.64	-91.63
-120.81	-87.62
-119.14	-83.6
-117.53	-79.61
-115.75	-75.6
-113.85	-71.64
-112.4	-67.68
-110.53	-63.72
-108.41	-59.81
-106.58	-55.9
-104.82	-52.02
-102.64	-48.16
-100.72	-44.32
-98.75	-40.57
-96.35	-36.78
-94.16	-33.02
-91.95	-29.32
-89.43	-25.64
-87.18	-21.98
-84.7	-18.39
-82.09	-14.82
-79.55	-11.28
-77.01	-7.77
-74.44	-4.3
-71.9	-0.86
-69.09	2.54
-66.17	5.9
-63.2	9.24
-60.15	12.53
-57.25	15.8
-54.46	19.03
-51.38	22.21
-48.28	25.4
-44.98	28.53
-41.59	31.66
-38.07	34.74
-34.68	37.82
-31.07	40.84
-27.32	43.8
-23.62	46.66
-19.71	49.43
-15.72	52.17
-11.89	54.95
-7.76	57.73
-3.75	60.52
-2.79	61.09
0.64	59.65
3.24	63.19
6.86	66.13
10.63	68.99
14.53	71.79
18.48	74.57
22.39	77.36
26.3	80.15
30.25	82.93
34.18	85.69
38.04	88.51
41.99	91.28
45.83	94.1
49.73	96.9
53.66	99.68
57.59	102.46
61.52	105.25
65.6	107.94
69.68	110.63
73.7	113.36
77.79	116.05
81.99	118.67
86.3	121.25
90.71	123.74
95.14	126.23
99.97	128.51
102.17	129.64
104.81	130.77
110	132.85
115.57	134.7
121.36	136.43
127.65	137.87
134.18	139.18
141.06	140.29
148.37	141.16
155.85	141.93
163.22	142.76
170.36	143.72
173.96	131.67
172.39	127.54
170.74	123.5
169.05	119.45
167.34	115.42
165.62	111.39
163.86	107.39
162.07	103.38
160.28	99.42
158.48	95.43
156.67	91.45
154.83	87.48
152.97	83.53
151.12	79.56
149.26	75.63
147.33	71.72
145.42	67.81
143.4	63.95
141.28	60.15
139.16	56.35
137.08	52.53
134.91	48.76
132.72	44.99
130.53	41.22
128.27	37.49
125.98	33.79
123.63	30.12
121.2	26.49
118.7	22.9
116.14	19.36
113.48	15.86
110.71	12.43
107.9	9.02
105	5.66
101.99	2.34
98.99	-0.94
95.81	-4.17
92.61	-7.35
89.37	-10.52
86.02	-13.63
82.65	-16.72
79.13	-19.73
75.61	-22.74
72.03	-25.71
68.39	-28.66
64.6	-31.51
60.81	-34.37
57	-37.23
53.16	-40.06
49.19	-42.83
45.24	-45.58
41.23	-48.31
37.13	-50.99
33.02	-53.67
28.89	-56.33
24.66	-58.96
20.48	-61.58
16.25	-64.19
11.98	-66.77
7.72	-69.38
3.43	-71.95
-0.03	-74.08
-0.07	-70.8
-1.93	-73.92
-4.76	-77.32
-8.45	-80.24
-12.53	-82.93
-16.8	-85.51
-21.18	-88.03
-25.6	-90.54
-29.85	-93.13
-33.95	-95.81
-37.92	-98.59
-41.88	-101.34
-45.86	-104.09
-49.79	-106.87
-53.86	-109.57
-57.81	-112.34
-61.82	-115.07
-65.86	-117.79
-69.99	-120.45
-74.15	-123.1
-78.34	-125.73
-82.63	-128.32
-87.06	-130.81
-91.63	-133.23
-96.28	-135.6
-99.02	-136.83
-101.21	-137.81
-106.41	-139.87
-111.91	-141.76
-117.82	-143.42
-123.98	-144.94
-130.53	-146.23
-137.44	-147.33
-144.59	-148.32
-152.04	-149.09
-159.76	-149.72
-167.41	-150.4
-174.41	-151.44
-173.6	-136.89
-172.13	-132.7
-170.64	-128.56
-169.12	-124.42
-167.57	-120.27
-165.98	-116.18
-164.36	-112.1
-162.74	-108.01
-161.1	-103.94
-159.47	-99.87
-157.81	-95.8
-156.16	-91.74
-154.45	-87.71
-152.73	-83.68
-150.95	-79.67
-149.21	-75.67
-147.35	-71.73
-145.49	-67.76
-143.54	-63.86
-141.44	-60.05
-139.49	-56.16
-137.49	-52.29
-135.44	-48.45
-133.34	-44.64
-131.16	-40.87
-128.92	-37.13
-126.67	-33.41
-124.27	-29.75
-121.87	-26.12
-119.32	-22.55
-116.7	-19.03
-114.02	-15.55
-111.27	-12.1
-108.41	-8.72
-105.54	-5.35
-102.55	-2.03
-99.5	1.26
-96.4	4.49
-93.18	7.66
-89.87	10.79
-86.51	13.89
-82.99	16.92
-79.49	19.94
-75.85	22.88
-72.25	25.86
-68.5	28.72
-64.65	31.55
-60.79	34.36
-56.84	37.13
-52.91	39.91
-48.81	42.59
-44.74	45.29
-40.57	47.93
-36.38	50.6
-32.16	53.19
-27.8	55.72
-23.27	58.18
-18.51	60.47
-13.5	62.64
-8.62	64.88
-3.81	67.16
-0.22	68.85
-1.81	61.01
-3.22	56.81
-4.67	52.63
-6.15	48.47
-7.69	44.34
-9.26	40.21
-10.86	36.13
-12.5	32.04
-14.15	28
-15.82	23.93
-17.58	19.92
-19.34	15.92
-21.13	11.93
-22.98	7.97
-24.85	4.04
-26.73	0.1
-28.71	-3.78
-30.71	-7.65
-32.71	-11.52
-39.38	-12.71
-38.06	-8.48
-36.56	-4.33
-35.06	-0.18
-33.45	3.92
-31.78	7.97
-30.11	12.02
-28.39	16.05
-26.66	20.07
-24.92	24.09
-23.15	28.08
-21.3	32.04
-19.46	36.01
-17.6	39.96
-15.63	43.87
-13.67	47.74
-11.6	51.57
-9.53	55.4
-7.43	59.21
-5.22	62.96
-2.88	66.63
-0.31	70.2
2.6	73.53
6.33	76.43
10.41	79.13
14.82	81.65
19.27	84.12
23.85	86.53
28.42	88.95
33.04	91.34
37.7	93.7
42.47	96
46.97	98.46
51.71	100.78
56.53	103.07
61.17	105.45
66.13	107.64
70.93	109.93
75.84	112.15
80.77	114.36
81.1	114.49
85.8	116.52
90.99	118.58
96.07	120.71
101.55	122.61
107.05	124.5
112.79	126.26
118.74	127.91
125.06	129.33
131.49	130.72
138.39	131.8
145.16	132.97
152.37	133.9
159.55	134.83
166.72	135.78
173.79	136.78
173.94	126.68
172.36	122.58
170.7	118.52
169	114.48
167.29	110.43
165.55	106.43
163.79	102.43
162.02	98.43
160.23	94.45
158.43	90.46
156.59	86.49
154.76	82.52
152.92	78.57
151.09	74.6
149.21	70.66
147.3	66.74
145.35	62.85
143.25	59.04
141.25	55.15
139.18	51.32
137.08	47.53
134.94	43.74
132.75	39.98
130.58	36.17
128.36	32.45
126.03	28.76
123.67	25.1
121.24	21.47
118.7	17.91
116.12	14.37
113.45	10.88
110.64	7.47
107.79	4.06
104.85	0.74
101.83	-2.55
98.71	-5.8
95.49	-8.98
92.28	-12.17
88.94	-15.27
85.56	-18.36
82.09	-21.4
78.56	-24.41
74.92	-27.35
71.24	-30.26
67.53	-33.17
63.65	-35.99
59.71	-38.76
55.83	-41.57
51.83	-44.3
47.74	-46.99
43.68	-49.69
39.49	-52.33
35.25	-54.93
30.97	-57.51
26.65	-60.06
22.29	-62.6
17.89	-65.11
13.44	-67.6
8.86	-70.02
4.36	-72.48
-0.33	-74.83
-4.64	-77.39
-9.17	-79.83
-13.82	-82.2
-18.68	-84.45
-23.6	-86.69
-28.28	-89.02
-32.8	-91.47
-37.21	-93.97
-41.56	-96.53
-46	-99.02
-50.35	-101.56
-52.62	-102.74
-55.22	-103.8
-59.22	-106.54
-63.53	-109.1
-68.01	-111.57
-72.55	-114.01
-77.01	-116.48
-81.65	-118.86
-86.28	-121.24
-90.99	-123.61
-95.75	-125.9
-99.21	-127.5
-100.62	-128.15
-105.69	-130.28
-110.84	-132.37
-116.2	-134.34
-121.63	-136.16
-121.7	-136.24
-127.55	-137.92
-133.56	-139.52
-139.77	-141.01
-146.28	-142.35
-152.88	-143.61
-159.76	-144.73
-166.86	-145.71
-173.48	-146.97
-174.27	-136.51
-173	-132.23
-171.51	-128.07
-170	-123.93
-168.45	-119.79
-166.86	-115.67
-165.26	-111.59
-163.62	-107.5
-162.02	-103.42
-160.38	-99.35
-158.73	-95.29
-157.07	-91.22
-155.4	-87.17
-153.71	-83.13
-151.97	-79.11
-150.21	-75.11
-148.42	-71.12
-146.59	-67.14
-144.49	-63.33
-142.63	-59.38
-140.68	-55.48
-138.71	-51.59
-136.7	-47.72
-134.66	-43.89
-132.56	-40.08
-130.35	-36.32
-128.13	-32.58
-125.82	-28.89
-123.39	-25.26
-120.89	-21.66
-118.32	-18.11
-115.67	-14.61
-112.91	-11.17
-110.1	-7.76
-107.17	-4.42
-104.23	-1.09
-101.14	2.17
-97.97	5.37
-94.73	8.54
-91.4	11.66
-87.99	14.73
-84.44	17.74
-80.84	20.7
-77.15	23.61
-73.44	26.52
-69.56	29.33
-65.63	32.1
-61.67	34.86
-57.6	37.58
-53.53	40.26
-49.26	42.84
-45.07	45.47
-40.76	48.04
-36.44	50.61
-32.08	53.14
-27.56	55.59
-22.98	58
-18.13	60.26
-17.15	60.68
-13.1	62.41
-7.64	64.32
-2.6	66.48
-1.4	60.78
-2.83	56.59
-4.27	52.41
-5.77	48.26
-7.31	44.12
-8.91	40.03
-10.51	35.92
-12.17	31.88
-13.84	27.82
-15.58	23.79
-17.36	19.78
-19.11	15.77
-20.92	11.81
-22.79	7.87
-24.72	3.96
-26.66	0.06
-28.66	-3.81
-30.7	-7.66
-32.7	-11.53
-37.45	-13.82
-36.14	-9.56
-34.75	-5.35
-33.3	-1.17
-31.8	3
-30.25	7.12
-28.7	11.23
-27.06	15.3
-25.42	19.37
-23.73	23.42
-21.98	27.42
-20.23	31.44
-18.46	35.45
-16.65	39.44
-14.86	43.41
-12.98	47.35
-11.03	51.24
-9.08	55.14
-6.95	58.93
-4.55	62.58
-1.76	66
1.21	69.32
4.46	72.48
8.33	75.3
12.86	77.75
17.6	80.07
22.44	82.33
27.3	84.58
32.27	86.77
37.16	89.01
42.14	91.19
46.9	93.5
52	95.63
56.96	97.81
61.95	100.01
67.32	101.97
72.37	104.11
77.63	106.14
81.8	107.64
83.04	108.08
88.58	109.97
94.25	111.74
100.19	113.38
106.29	114.93
112.6	116.37
119.1	117.69
125.91	118.86
132.84	119.94
139.92	120.94
146.82	122.04
153.97	122.99
161.16	123.95
168.07	125.02
174.89	126.16
181.48	127.46
188.08	128.71
194.92	129.86
203.33	119.72
203.38	119.97
207.62	122.68
208.33	112.25
206.64	108.2
204.88	104.2
203.11	100.2
201.26	96.24
199.44	92.28
197.58	88.33
