"Aboutaha et al 1999, Test ORC3"	
-14.9893866	-177.1189152
-13.5216141	-157.4276192
-12.1566314	-138.9492928
-10.911814	-121.683936
-9.8067322	-105.833488
-8.9024746	-91.397504
-8.0391866	-78.4613856
-7.2364385	-66.9899936
-6.5494661	-56.9005952
-5.9217533	-48.309728
-5.3975619	-41.15084992
-4.8516054	-35.25533728
-4.327414	-30.26939616
-3.9559441	-26.1593552
-3.6280044	-22.20090208
-3.2453776	-17.45079392
-2.9549324	-14.67146112
-2.7958094	-12.83541568
-2.6944828	-11.52156544
-2.5922417	-10.54460672
-2.4750028	-9.8202944
-2.405135	-9.28128576
-2.3639825	-8.86014912
-2.3111244	-8.55697344
-2.2483897	-8.203224
-2.2110781	-7.83266112
-2.1666334	-7.57997024
-2.1370036	-7.22626528
-2.1031671	-6.92304512
-2.0804875	-6.50195296
-1.9963535	-6.0134736
-1.9230106	-5.356504
-1.6962146	-4.05951168
-1.2460977	-1.12859104
-0.5957053	6.215586272
0.39034518	18.89941856
1.5983631	33.80671264
2.81420914	48.59609024
4.07351222	64.9857248
5.57299958	81.99856864
6.7127958	99.48303392
7.94733422	117.001215
9.41380813	135.2437085
10.9756461	153.0650653
12.21773829	170.549575
13.79289138	187.7477226
15.43729041	204.389959
16.72351637	220.3753149
18.21338319	235.4510547
19.00248695	249.3813901
20.32443328	262.3515357
21.68767843	274.1089786
22.11613997	284.5861536
23.02979863	294.052743
23.75741141	302.0706634
23.8097391	308.9431792
24.45065728	314.9397949
25.05038638	320.1952403
25.59623314	324.6758442
26.05110544	328.6511107
26.45021153	332.1042266
26.73643174	335.085721
27.03691815	337.4439171
27.21087434	338.8251546
27.21705636	338.2861014
27.23331617	337.8818672
27.23754116	337.595505
27.24487545	337.2586134
27.26940234	337.140697
27.24968572	336.8711926
27.2343587	336.7532762
27.24498519	336.568017
27.23627915	336.4332426
27.24493032	336.2816102
27.26146448	336.1974096
27.24262578	335.9616211
26.08089985	315.9672829
24.41201051	298.4154304
22.84025936	281.8910659
21.50825353	266.2594595
20.2203266	251.4364106
18.85130181	237.2365709
17.55744892	223.5420685
16.71665762	210.3360454
15.50606081	197.6016883
14.67375607	185.372624
13.60338869	173.5478829
12.86383254	162.1947632
11.96003219	151.296407
11.23139517	140.7518448
10.45015611	130.7293888
9.70024782	121.1786432
9.09217848	112.217391
8.67392276	103.8120499
8.06428048	95.92885952
7.49778431	88.48366368
6.94443865	81.61114784
6.65344475	75.2439248
5.45411458	61.31363392
4.52595195	48.39397312
3.79607121	38.62421245
3.29755897	31.14530077
3.11315919	25.43504733
2.68745944	21.10603578
2.4226934	17.77084531
2.20025042	15.31155946
2.07781716	13.40814461
1.96582749	11.85846141
1.85559366	10.61197168
1.77281312	9.601310464
1.6962146	8.573800224
1.60979435	7.377848672
1.44864116	5.642875136
1.06193569	1.600216928
0.203019	-6.63668288
-1.4129025	-19.53948576
-2.9869399	-36.88922112
-4.6719976	-56.614144
-6.2396335	-79.0338432
-7.9534065	-102.751024
-9.596763	-125.5074368
-11.1654963	-146.4450624
-12.5655958	-165.1929376
-13.8819271	-181.9027392
-15.1011385	-196.7256992
-16.2706011	-209.6791648
-17.2527741	-220.5269472
-17.8947531	-229.6062048
-18.3187153	-237.1860416
-18.9350883	-243.806
-19.4170298	-249.414928
-19.5847491	-254.2663616
-19.9328078	-258.4941856
-20.2203266	-262.1157472
-20.451878	-265.0803392
-20.7441522	-268.2135104
-20.9788129	-271.2621696
-20.9735088	-274.446048
-21.1988416	-277.6125792
-21.4591083	-280.8298176
-21.6723697	-284.1146656
-21.9401353	-287.3990688
-22.0654218	-290.7510816
-22.3807414	-294.1199968
-22.7209354	-297.4048448
-23.0285732	-300.7906624
-23.2681722	-304.1760352
-23.6010502	-307.61256
-23.866621	-311.04864
-24.2133994	-314.4682624
-24.488481	-317.9043424
-24.8043493	-321.3911296
-25.1284481	-324.7938496
-25.3903609	-328.0782528
-25.4620577	-328.7018624
-25.5727122	-330.066064
-25.8377343	-332.8958816
-25.8624258	-332.8287168
-25.8337105	-332.67704
-26.1012932	-336.0628576
-26.1572606	-336.466736
-26.180306	-336.1638272
-26.1905484	-335.9445408
-26.180306	-335.7087968
-26.1753677	-335.5740224
-26.1751848	-335.4227904
-26.1605528	-335.2373088
-26.1850614	-335.1866016
-26.158358	-335.085632
-26.1746361	-334.96776
-26.1755506	-334.8836928
-26.1927432	-334.849888
-26.1757335	-334.529632
-26.0036246	-329.5776736
-25.4668131	-320.6838976
-24.9649355	-312.3287744
-24.3205788	-304.2939072
-23.7949242	-296.5290336
-23.2495164	-289.0163616
-22.6860015	-281.8235008
-22.0807854	-274.9006336
-21.5726892	-268.196608
-21.0834317	-261.6776192
-20.6406308	-255.344112
-20.1888678	-249.1289216
-19.7795376	-243.1152256
-19.3639888	-237.2532064
-18.9583166	-231.4418944
-18.533257	-225.7822592
-18.0915535	-220.2743008
-17.6140016	-214.74944
-17.1750416	-209.2748416
-16.7677233	-203.8509504
-16.3966192	-198.4439616
-15.978144	-193.0872352
-15.5980778	-187.6802464
-15.1556427	-182.2732576
-14.7993535	-176.9334336
-14.4220308	-171.5264448
-13.9894723	-166.2711328
-13.5742893	-160.9651136
-13.1790424	-155.8614784
-12.8247651	-150.7235936
-12.4626231	-145.7040256
-12.1229778	-140.7685248
-11.2659084	-128.1860224
-9.8286802	-107.4334336
-8.678605	-89.2077536
-7.5632808	-73.4080128
-6.6893846	-59.9830592
-5.8824298	-48.8150208
-4.9522004	-37.41141632
-3.9374712	-26.71522176
-3.3567637	-20.280656
-3.0313846	-16.35591872
-2.8300117	-13.84609024
-2.675827	-12.16167712
-2.514875	-10.93202752
-2.3691037	-10.05612736
-2.3096612	-9.28128576
-2.2004699	-8.67484544
-2.12164	-8.03477824
-2.0781098	-7.39471104
-2.0049498	-6.5861536
-1.8236959	-5.4912784
-1.5762322	-3.21728288
-0.885236	2.071860608
0.02039335	12.66698771
1.15155669	27.33846218
2.36337893	42.16153782
3.63164411	57.82684672
5.01634343	74.70491616
6.28252355	91.90306368
7.63852586	109.3369997
8.63165457	127.2257882
10.16622215	145.0134736
11.78592968	162.2284346
13.18919335	179.4602534
14.67573139	196.3215094
16.18553431	212.6942416
17.78274514	228.2921766
18.91518878	242.8625792
20.32501856	256.2539059
20.71015109	268.7187587
21.9255033	279.9707754
22.89260534	290.1448192
23.73153106	299.0554976
24.48434746	306.6860416
24.44870025	313.1542787
25.06446968	318.8140029
25.68748195	323.7662282
26.12969757	328.0783862
26.51051366	331.7505216
26.83066182	334.9509466
27.10601777	337.6460342
27.38718994	340.0210883
27.65347405	342.3456576
27.95116209	344.7038538
28.23815048	346.9778493
28.42931756	349.3360454
28.76049459	351.5595117
28.96247106	352.5701862
28.97752373	352.7049162
29.29441627	355.0462989
29.31588873	354.8610397
29.52181584	356.7307565
29.56137711	356.3601936
29.55504877	355.8717142
29.56349875	355.5853075
29.54425767	355.3326611
29.55320148	355.1304995
29.54846437	354.9284269
29.5707233	354.7262653
29.55428059	354.5241037
29.55065917	354.3893738
28.41466727	347.1125792
28.41653285	347.1125792
28.43630434	347.0789078
28.42776291	347.0620499
28.4124176	346.9946627
28.42831161	346.826217
28.40735127	345.209191
27.89493863	338.606135
27.31479812	331.8852515
26.80028213	325.501215
26.24552814	319.1845658
25.38260594	309.9201379
24.47959206	299.3418598
23.49626679	289.0668019
22.56973197	279.1959782
21.71403432	269.5272717
20.97941647	260.1786432
20.17247996	251.099519
19.41562147	242.1719827
19.1820033	233.5139507
18.34168754	225.0580358
17.55079136	216.7874691
16.76208998	208.6515878
16.23341753	200.6336675
15.89417461	192.9526387
15.17087827	185.372624
14.47913218	177.9274282
13.79256216	170.7180208
13.94177198	163.609672
13.24713607	156.7034848
12.66092328	149.9488854
12.0741435	143.329016
11.50305654	136.8944502
10.98073072	130.6620461
10.41829493	124.6317146
10.47382337	118.7867312
9.86330317	111.9647446
9.24958222	104.8563958
8.60712768	98.0512672
8.07057224	91.70094656
7.5691336	85.62008576
7.0663415	79.94354816
6.26013659	65.3731456
4.93936082	51.19011936
4.49237151	40.67923293
3.84870983	32.71182854
3.31943381	26.63099888
2.92332728	21.9314111
2.57892658	18.39408573
2.30282074	15.73267386
2.55851494	13.69449795
2.40328771	12.07743645
2.28723766	10.83095117
2.17169973	9.786596352
2.10816027	8.944376448
2.01928916	8.186379424
1.96893679	7.34415952
1.88098018	6.417716736
1.76560686	4.868033536
1.44787298	1.5496832
0.69719651	-5.356504
-0.8563378	-17.34973536
-2.3775171	-33.57087968
-4.0547101	-52.4872896
-5.5435161	-73.4582752
-7.2763107	-96.6701632
-8.9549669	-119.4603808
-10.5891784	-140.9202016
-12.0598773	-159.9883328
-13.4932646	-177.0513056
-14.7201578	-192.2621312
-15.3165947	-197.9889312
-15.3347018	-197.3826688
-15.3065352	-197.0121504
-15.3314096	-196.641632
-15.3072668	-196.4227904
-15.3116564	-196.1696992
-15.3175092	-196.0184672
-15.3096445	-195.9005952
-15.3279345	-195.7822784
-15.3107419	-195.6479488
-15.3028772	-195.5803392
-16.3832675	-209.763232
-17.3669037	-221.7563744
-18.0767386	-230.7684672
-18.6768335	-238.2642368
-19.1991959	-244.6649088
-19.6666883	-250.1564096
-20.0798594	-254.9566912
-20.3136056	-258.9487712
-20.563447	-262.4191008
-20.8356022	-265.4005952
-20.9784471	-268.5164192
-21.2277398	-271.4979136
-21.4702652	-274.6648896
-21.6853556	-277.8314208
-21.8463076	-281.0322016
-22.0096373	-284.2997024
-22.2874624	-287.567648
-22.5782734	-290.852496
-22.8756688	-294.1199968
-23.2304948	-297.5058144
-23.5161846	-300.8240224
-23.7201181	-304.1760352
-24.0091001	-307.5956576
-24.3132628	-310.9814752
-24.6560174	-314.4344576
-24.9106142	-317.8202752
-25.2625138	-321.2563552
-25.5075998	-324.6759776
-25.7896316	-328.1627648
-26.0875757	-331.5819424
-26.3692417	-334.96776
-26.6267649	-338.3535776
-26.9177588	-341.6379808
-27.2438695	-344.973536
-27.5149273	-347.6347744
-27.5619326	-347.4661952
-27.8419525	-350.4138848
-28.1056943	-353.6987328
-28.4407671	-356.8488064
-28.7560867	-359.9312704
-29.0437884	-362.9127648
-29.3651437	-365.5909056
-29.4233059	-365.489936
-29.4245862	-364.9677408
-29.4256836	-364.5296128
-29.4253178	-364.1928992
-29.4439736	-363.8895456
-29.4337312	-363.670704
-29.4410472	-363.5190272
-29.4339141	-363.232576
-29.4430591	-363.0644416
-29.3998947	-360.7901792
-29.3362455	-359.678624
-29.3384403	-359.5776544
-29.3464879	-359.5100448
-29.3655095	-359.4259776
-29.3340507	-359.3245632
-29.3274663	-359.2235936
-29.3431957	-359.1395264
-29.3477682	-359.0385568
-29.3552671	-358.9206848
-29.3269176	-358.8192704
-29.3271005	-358.7859104
-29.3391719	-358.651136
-29.3448418	-358.651136
-29.3238083	-358.533264
-29.351792	-358.4656544
-29.3404522	-358.3984896
-29.3514262	-358.2637152
-29.3380745	-358.1623008
-29.3221622	-358.1961056
-29.0489096	-350.3805248
-29.0428739	-350.3636224
-29.0320828	-350.2960128
-29.040862	-350.2795552
-29.0447029	-350.228848
-29.0333631	-350.1950432
-29.0403133	-350.1781408
-29.0421423	-350.1278784
-28.3939447	-340.223072
-27.8306127	-330.655424
-27.0437769	-321.408032
-26.3407093	-312.5480608
-25.3382344	-304.0248032
-24.7904489	-295.7706496
-24.3070442	-287.8710016
-23.6323261	-280.2235552
-23.0196111	-272.778048
-22.3928128	-265.5687296
-21.7343728	-258.5613504
-21.1681144	-251.672288
-20.6837952	-245.0185248
-20.2045972	-238.5671456
-19.6990616	-232.1326688
-19.25937	-225.933936
-18.7759653	-219.769008
-18.2960357	-213.7384096
-17.8215931	-207.826128
-17.2983162	-202.0486208
-16.8178379	-196.3044736
-16.3679039	-190.6114784
-15.9649752	-184.901136
-15.5274784	-179.2748608
-15.1005898	-173.5311584
-14.6590692	-167.8715232
-14.2239501	-162.1945408
-13.710184	-156.551808
-13.2964642	-151.0100448
-12.9101794	-145.5523488
-12.5120061	-140.1284576
-12.1017614	-134.8562432
-11.7079777	-129.7188032
-11.3657718	-124.648528
-11.0301503	-119.7130272
-10.6241123	-114.7944288
-10.2910514	-110.0951168
-9.8723933	-105.4794272
-9.3911834	-97.7310112
-8.8293146	-89.106784
-8.2904912	-81.0888192
-7.7498388	-73.5596896
-7.2437545	-66.65328
-6.7757134	-60.252608
-6.2449376	-51.9312896
-4.9507372	-36.06385024
-4.007339	-26.64783456
-3.4308382	-20.735464
-3.0703423	-17.0465152
-2.8548861	-14.6041184
-2.6970434	-12.987048
-2.5712082	-11.80792768
-2.5132289	-10.94884096
-2.3925149	-10.29191584
-2.3295973	-9.80343648
-2.289908	-9.31495712
-2.2284536	-8.96120768
-2.2044937	-8.70856128
-2.156391	-8.42219904
-2.1276757	-8.23689536
-2.0803046	-8.05163616
-2.0541499	-7.96739104
-2.0349454	-7.76527392
-2.0053156	-7.59682816
-2.0031208	-7.4957696
-1.9831847	-7.39471104
-1.9564813	-7.293608
-1.9491653	-7.15887808
-1.9381913	-7.14202016
-1.8860648	-7.00729024
-1.9105734	-6.95671648
-1.9045377	-6.95671648
-1.8917347	-6.87251584
-1.8727131	-6.83884448
-1.8653971	-6.77145728
-1.860093	-6.75459936
-1.8712499	-6.68721216
-1.858264	-6.63668288
-1.8514967	-6.61986944
-1.8571666	-6.60301152
-1.8251591	-6.56929568
-1.8288171	-6.55248224
-1.827171	-6.50195296
-1.8090639	-6.43456576
-1.8066862	-6.4008944
-1.8119903	-6.4008944
-1.7927858	-6.35032064
-1.7891278	-6.35032064
-1.8076007	-6.38403648
-1.7966267	-6.35032064
-1.7946148	-6.36717856
-1.7918713	-6.36717856
-1.7883962	-6.3335072
-1.7902252	-6.23244864
-1.7871159	-6.23244864
-1.7819947	-6.21559072
-1.7894936	-6.23244864
-1.8054059	-6.21559072
-1.7878475	-6.18187488
-1.8006505	-6.14820352
-1.7935174	-6.21559072
-1.7955293	-6.16506144
-1.7913226	-6.18187488
-1.7964438	-6.14820352
-1.8022966	-6.09767424
-1.7803486	-6.08081632
-1.7706549	-6.11453216
-1.7768735	-6.11453216
-1.7874817	-6.09767424
-1.7830921	-6.08081632
-1.7565716	-6.04714496
-1.7618757	-6.03028704
-1.7755932	-6.04714496
-1.7635218	-6.0134736
-1.7432199	-6.03028704
-1.7468779	-6.0134736
-1.7335262	-6.0134736
-1.7507188	-5.97975776
-1.7567545	-6.03028704
-1.7366355	-6.0134736
-1.7426712	-5.97975776
-1.7324288	-5.99661568
-1.7401106	-5.9460864
-1.7231009	-5.96289984
-1.7166994	-5.96289984
-1.7384645	-5.9460864
-1.7256615	-5.92922848
-1.7148704	-5.9460864
-1.7123098	-5.9460864
-1.7300511	-5.91237056
-1.7148704	-5.92922848
-1.7159678	-5.97975776
-1.7241983	-5.86184128
-1.7196258	-5.91237056
-1.7112124	-5.91237056
-1.6923737	-5.84502784
-1.7121269	-5.91237056
-1.695483	-5.89555712
-1.7053596	-5.84502784
-1.699141	-5.84502784
-1.6940198	-5.8786992
-1.7165165	-5.79445408
-1.7236496	-5.82816992
-1.7018845	-5.82816992
-1.7044451	-5.84502784
-1.6949343	-5.82816992
-1.7163336	-5.82816992
-1.6993239	-5.86184128
-1.6993239	-5.82816992
-1.6967633	-5.86184128
-1.6963975	-5.84502784
-1.691825	-5.82816992
-1.7026161	-5.77764064
-1.6888986	-5.77764064
-1.6848748	-5.86184128
-1.6894473	-5.811312
-1.6985923	-5.811312
-1.6995068	-5.86184128
-1.6934711	-5.84502784
-1.6909105	-5.811312
-1.7018845	-5.77764064
-1.697312	-5.811312
-1.6896302	-5.811312
-1.697312	-5.811312
-1.6868867	-5.82816992
-1.669877	-5.8786992
-1.6784733	-5.84502784
-1.6751811	-5.84502784
-1.6947514	-5.76078272
-1.6806681	-5.71025344
-1.6676822	-5.65972416
-1.6740837	-5.57547904
-1.6568911	-5.4238912
-1.6373208	-5.23858752
-1.618665	-5.08699968
-1.5950709	-4.81749536
-1.5391035	-4.51431968
-1.4555182	-3.99212448
-1.364434	-3.0993664
-1.0950223	-1.4149088
-0.6394184	2.442436832
0.08228671	11.31943942
1.1444053	25.11500038
2.29431589	39.31483562
3.64627611	54.55903456
5.04697918	70.52753248
6.43041649	87.28768544
7.24245591	104.3005293
8.9738056	121.6839805
10.20148527	138.9663286
11.80401849	155.8275846
12.98290044	172.5203949
14.63940745	188.9605142
16.35751518	205.1479872
17.58100644	220.7122064
19.04799247	235.2489376
19.87819386	248.6907491
21.30715498	261.1892733
22.61935274	272.7276966
23.58197373	283.2049162
23.77134839	292.469344
24.62732039	300.7230973
25.4260264	307.730343
26.11557769	313.8617331
26.77484074	319.2688109
27.30914651	324.0694483
27.67593417	328.1963472
28.06086551	331.7505216
28.43184158	334.9172307
28.69106575	337.6460342
28.97944418	340.0884755
29.23149867	342.5140589
29.50445863	344.872255
29.80562177	347.264167
30.1022307	349.7402797
29.50617789	352.0311776
28.13755548	352.1659075
28.30511017	353.6819194
28.41902029	354.9284269
28.43443876	354.7936525
28.69741238	356.6633693
28.69768673	356.377007
28.71087382	356.1075027
28.70260674	355.8548563
28.69913164	355.6358368
28.70716095	355.467391
28.69013296	355.3158032
28.69918651	355.1978867
28.72903579	355.029441
28.69624182	354.9620982
28.6968271	354.8273238
28.71286743	354.7599366
28.69818056	354.6083488
28.70772794	354.5241037
28.67458646	352.1153782
28.05982298	342.6319754
27.30993298	333.4686061
26.54272235	324.8106186
25.88660518	316.5231494
25.35217138	308.4041706
24.88069176	300.453593
24.23423171	292.7725197
23.62671107	285.2767946
22.95270628	277.9831866
22.26498399	270.7232499
21.68815397	263.7159597
21.07582306	256.8939731
20.54914422	250.1562317
19.94645214	243.485833
19.6595552	237.0175514
19.01832609	230.6335594
18.3900463	224.3505814
17.75092054	218.18552
17.16523816	212.1215616
16.58454895	206.1586173
16.41651872	200.2293888
15.85508888	194.4686506
15.70591564	188.7752106
15.18335205	183.1828736
14.52520469	176.2766864
13.60285828	167.2817629
12.7825152	158.6237309
12.42807329	150.2183898
11.73746118	142.0993664
11.02069437	134.1993626
10.35184736	126.6193478
10.48810786	119.3425978
9.85207311	112.3521654
9.28557694	105.6986246
8.67995846	99.36511744
8.1812999	93.36850176
7.71236259	87.62457696
7.23455463	82.26807296
6.78297453	77.18107328
6.79427775	72.34672
6.40852336	67.79872896
5.99762022	63.43599712
5.11984654	53.90206496
4.33919276	42.90269472
3.66352358	34.61524784
3.12806554	28.29859411
2.99153069	23.4810943
2.67019368	19.75848304
2.38466849	16.8612471
2.1573055	14.63778531
1.98858025	12.9533455
1.86455576	11.55525904
1.759498	10.42668579
1.68123509	9.416020128
1.57983533	8.439043616
1.50574254	7.462071552
1.35795934	5.979762208
1.1036186	3.031992544
0.60016806	-3.08250848
-0.5185215	-13.67764448
-2.0929247	-28.5512672
-3.7703006	-47.0633984
-5.225453	-67.3943168
-6.9827562	-89.8313632
-8.5942881	-112.672288
-10.2709324	-134.4688224
-11.7778455	-154.2103808
-13.2615303	-171.7119264
-14.4895209	-187.1077888
-15.7720157	-200.7684864
-16.8412491	-212.3404032
-17.6679571	-222.3461792
-18.3633429	-230.7853696
-19.09476	-237.9270784
-19.6496786	-244.2943904
-20.1138788	-249.8192512
-20.4948595	-254.4180384
-20.8083501	-258.511088
-21.0567283	-262.03168
-21.1589694	-264.9793696
-21.3605252	-267.9777664
-21.6048796	-270.9926208
-21.8697188	-274.00792
-22.1085862	-277.1241888
-22.3897035	-280.29072
-22.6567375	-283.4238912
-22.6501531	-286.5908672
-22.974069	-289.8752704
-23.2599417	-293.0756064
-23.5829431	-296.3773568
-23.8642433	-299.6453024
-24.1497502	-302.946608
-24.5338402	-306.3155232
-24.7798407	-309.7182432
-25.1235098	-313.1374208
-25.3671326	-316.4222688
-25.6508105	-319.824544
-25.9299159	-323.2944288
-26.2124964	-326.6130816
-26.4919676	-330.0829664
-26.7562581	-333.5190464
-27.0734067	-336.9217664
-27.3684244	-340.3578464
-27.7731821	-343.8112736
-28.0107692	-347.2473536
-28.3010315	-350.666976
-28.6516508	-354.103056
-28.9239889	-357.3540992
-29.0631758	-357.8931968
-29.0564085	-357.505776
-29.0525676	-357.2362272
-29.0759788	-357.0004832
-29.0779907	-356.7980992
-29.0789052	-356.6633248
-29.0635416	-356.478288
-29.0692115	-356.4106784
-29.0543966	-356.2420992
-29.066468	-356.1411296
-29.0699431	-356.0232576
-29.0604323	-355.8884832
-29.0878673	-355.837776
-28.7639514	-349.7738176
-27.3139202	-328.8530944
-25.9429018	-309.6506336
-24.6717468	-292.0481184
-23.2877425	-275.7261824
-21.9176386	-260.3805824
-20.7655515	-245.9450432
-19.7425918	-232.183376
-18.736276	-219.0279712
-17.622415	-206.3609568
-16.5692768	-194.0644608
-15.6176481	-181.9534464
-14.7018678	-169.7748224
-13.7222554	-157.6300032
-12.8000736	-145.8557024
-11.9706221	-134.3509504
-11.1936629	-123.4191008
-10.3583586	-113.0090016
-9.7220495	-103.10464
