"Aboutaha, Engelhardt, Jirsa and Kreger, Test ORC1"	
6285	
-57.6241082	-4.329016
-56.850807	-2.05502048
-55.5569724	0.623244864
-54.5018223	2.341373824
-53.4978842	2.004482304
-53.4922143	2.122394336
-53.4984329	2.055016032
-53.4980671	2.071860608
-53.3330913	2.829857632
-51.4477581	6.01345136
-49.4517704	9.129666784
-47.1188809	12.21219306
-44.8589685	15.59791725
-42.5595497	18.96679686
-40.2513517	22.40305478
-37.8542643	26.14251062
-35.5085718	30.03356765
-33.1692808	34.12675958
-30.8572419	38.25364067
-28.426318	42.41420202
-26.2521857	46.74323136
-24.1139018	51.05538944
-21.7442494	55.485464
-19.4433674	59.96606784
-17.2802091	64.54773024
-14.8651975	69.12943712
-12.6526562	73.7616288
-10.2105754	78.39386496
-7.7909913	83.1271152
-5.4793182	87.65824832
-3.0796702	92.15571008
-0.6591716	96.5689712
1.72002818	100.8137421
4.17002855	104.8900672
6.39178801	108.8990496
8.72003185	112.7564442
11.08937332	116.4790198
13.34387188	120.1174394
15.69060691	123.6042266
17.99386661	126.9730973
20.28668272	130.2577674
22.72929393	133.3739917
24.86944341	136.4733581
27.29650812	139.454808
29.62658096	142.2846701
31.8125286	145.0976742
34.08710958	147.7927619
36.30879588	150.4878941
38.54628474	153.0650653
40.85408036	155.642281
43.02488388	158.1857808
45.19272442	160.6618934
47.41510574	163.1043347
49.6205871	165.4625754
51.86250214	167.8881587
54.01192465	170.2800707
56.22964202	172.6045955
58.38654514	174.9796496
60.52806637	177.2536451
62.71968391	179.6960864
64.90991141	182.0374691
66.94824046	184.2609354
69.00875528	186.6528029
71.21350504	188.9605142
73.24490218	191.2681811
75.19474421	193.6095638
77.30043533	196.0182893
79.28554048	198.3091427
81.2403391	200.6168096
83.30557274	202.907663
85.14402867	205.2659037
87.09741896	207.4893699
89.19151422	209.763321
91.05455191	211.9867872
92.93864139	214.2439693
94.80224607	216.5347782
96.75185033	218.6908573
98.65152289	220.813265
100.4589956	222.8682854
102.2156586	224.7885315
103.9725594	226.7088221
105.8342071	228.6290682
107.5062423	230.5325008
109.4075061	232.435889
111.2131863	234.13716
111.8270536	231.7452925
111.877534	230.0776928
111.9134739	229.0670182
111.9399761	228.3595638
111.9412015	227.8205552
111.9496149	227.3825606
111.9651614	227.0119978
111.972514	226.7088221
111.9648139	226.4224598
111.965198	226.1866269
111.9630946	225.933936
111.985445	225.7992061
111.9782022	225.580231
111.9579003	225.3949274
111.9724774	225.2096682
111.9710325	225.0243645
111.9782388	224.8896346
111.9763915	224.7885315
111.9689109	224.6369437
111.9971506	224.5190272
111.9985041	224.4853558
111.9836343	224.3169101
111.9893957	224.215807
111.9802507	224.0810771
112.0025462	224.0136899
111.9850609	223.9126314
111.9936024	223.7947149
112.0077222	223.7441856
111.9928525	223.6768429
111.9857194	223.5252106
111.9983212	223.5083526
111.9951204	223.424152
111.9960715	223.3736227
112.0054543	223.3062355
111.9939682	223.2220349
111.9791533	223.1041184
111.9936938	223.0535446
111.9785314	223.0198733
111.9776718	222.9862019
111.9737394	222.9019568
111.9806347	222.8682854
111.9746722	222.8177562
111.9964922	222.733511
111.9718738	222.6829818
111.9849878	222.5987811
111.9927793	222.5650653
111.9864693	222.4977226
111.9704106	222.514536
111.9772328	222.3798061
111.9849878	222.3629482
111.9836526	222.3798061
111.9826101	222.278703
111.9842745	222.2450317
112.0009732	222.1439731
112.0020889	222.1776445
111.9836526	222.059728
111.9936572	222.0429146
111.9893225	221.941856
111.9784582	221.8913267
111.9761537	221.8576109
111.9750746	221.8239395
111.9888652	221.7902237
112.0026742	221.7902237
111.9867619	221.6723517
111.9735016	221.6891651
111.989542	221.6554938
111.9867619	221.5544352
111.9917734	221.5544352
111.9899992	221.5039059
111.9846037	221.4533766
111.9912247	221.4365187
111.9846403	221.4196608
111.994023	221.3522736
111.9763	221.3186022
111.9865424	221.3017443
111.9927244	221.2175437
111.9891396	221.2175437
111.9978822	221.1164406
111.9738674	221.1501565
111.985317	221.0996272
111.9945169	221.1164406
111.9884263	221.0154266
111.9838538	220.9648528
111.9831953	220.9817107
111.9781107	220.9143235
111.9859937	220.8301229
111.9781473	220.813265
111.9745442	220.7795936
111.9830856	220.7458778
111.990804	220.7122064
111.9872923	220.7122064
111.9833782	220.6784906
111.9849695	220.6616771
111.9738674	220.6448192
111.9864144	220.5606186
111.9729529	220.5437606
111.9906028	220.5269027
111.9804336	220.4763734
111.9831953	220.4427021
111.9894688	220.4089862
111.992066	220.358457
111.9971872	220.3079277
111.993456	220.341599
111.8062213	218.6066566
111.4806044	215.4230451
110.7296902	209.6117331
109.777275	203.3287997
108.7173878	195.3276928
107.455579	186.972881
106.2593947	178.1126874
105.0217287	169.6904883
103.7486167	161.8073424
102.6007546	153.9746813
101.3368607	145.9230451
100.0791306	138.3094035
98.82615581	131.0494669
97.73585233	124.1937645
96.63216057	117.6749981
95.4478282	111.425736
93.4849454	100.9316586
91.14313038	90.45443904
89.54553546	82.50390592
87.95933521	75.26078272
86.64836288	68.80940352
85.3747936	62.9138464
84.13365249	57.60787168
82.99230162	52.75666048
81.77107832	47.63598944
80.41642947	42.04362579
79.1176017	36.95661722
77.93308643	32.66129482
76.92150311	29.15765859
76.0090333	26.14251062
75.16012124	23.54847261
74.3367786	21.27448154
73.58101751	19.21946106
72.97243605	17.40026909
72.39988589	15.81689229
71.89848383	14.4019657
71.48143525	13.10494669
70.99728066	11.90899069
70.63151724	10.83095117
70.22827761	9.803440928
69.91656114	8.843308992
69.52268599	7.765269472
69.09232229	6.535628768
68.45374523	4.85118896
67.53913549	2.240306368
66.16056332	-1.51601184
64.14974243	-5.72711136
61.58310673	-9.6181328
58.81133039	-13.79556096
55.87220055	-17.97298912
53.01252247	-22.1503728
50.2146463	-26.2267424
47.48817429	-30.420984
44.62547836	-34.91844576
41.88680692	-39.61802464
39.33494954	-44.6543616
36.67867455	-49.7584416
33.99628144	-55.1823328
31.44716756	-60.6733888
28.76380508	-66.2658592
26.24455877	-71.7066528
23.64437921	-77.2315136
21.10331293	-82.58824
18.55524158	-87.7928448
16.00934674	-92.7790528
13.54762248	-97.6976512
10.88242197	-102.4645728
8.28999737	-107.0126528
5.85940269	-111.3414464
3.24331083	-115.519008
0.70696337	-119.5782528
-1.7750445	-123.4191008
-4.3157084	-127.1585344
-6.7347438	-130.7124864
-9.1153702	-134.1654688
-11.7112699	-137.5174816
-14.0551334	-140.7351648
-16.5493407	-143.8678912
-18.7924263	-146.9338976
-21.1567746	-149.8815872
-23.601416	-152.6945024
-25.8648035	-155.4736128
-28.1305687	-158.1855584
-30.392493	-160.7631744
-32.5633331	-163.272736
-34.8130031	-165.7996448
-36.9139754	-168.2420416
-39.0506132	-170.7013408
-41.1482933	-173.0423232
-43.2205503	-175.4006528
-45.1786777	-177.74208
-47.3058047	-179.914928
-49.2339365	-182.2394528
-51.3286902	-184.463008
-53.2683447	-186.6189536
-55.3256039	-188.808704
-57.0805294	-190.9819968
-59.0296947	-193.0538752
-60.9018591	-195.2098208
-62.7418331	-197.315504
-64.4857846	-199.3535776
-66.2216885	-201.425456
-67.896138	-203.5475968
-69.5462618	-205.5692128
-71.2894817	-207.6579936
-72.8170625	-209.6622624
-74.5048637	-211.7341408
-76.1107257	-213.755312
-77.4927181	-215.7938304
-78.9467731	-217.7980992
-80.4811212	-219.769008
-81.9615138	-221.706112
-83.3308861	-223.5756064
-84.6280129	-225.4793504
-85.9642803	-227.4164544
-87.2946949	-229.1511744
-88.6701029	-230.9032416
-89.7841468	-232.536992
-90.9709849	-234.2214496
-92.1717234	-235.737328
-93.2663799	-236.4783648
-94.403835	-237.9439808
-95.5187934	-239.2748224
-96.4936504	-240.2347008
-96.6385072	-237.9270784
-96.7014248	-236.8324256
-96.7405654	-236.1585536
-96.7405654	-235.6025536
-96.7754993	-235.2151328
-96.7808034	-234.8615168
-96.7890339	-234.5248032
-96.8091529	-234.238352
-97.4950279	-239.6791456
-98.3226504	-241.1612192
-99.1839265	-243.9910368
-100.4581908	-245.6923968
-101.6464921	-246.6696224
-102.2568294	-245.6083296
-102.546543	-245.1199392
-103.5210342	-248.5729216
-104.4289498	-249.414928
-105.1446375	-249.297056
-105.2503537	-247.4275616
-105.2966274	-246.3662688
-105.319307	-245.7262016
-105.6871189	-248.4043424
-106.7415374	-251.9418368
-107.6929832	-252.7335808
-107.8407664	-250.3752512
-107.8994773	-249.1960864
-107.956725	-248.4212448
-107.9623949	-247.8821472
-107.9733689	-247.4609216
-108.0035474	-247.124208
-108.0183623	-246.7874944
-108.0227519	-246.534848
-108.0479921	-246.2822016
-108.0414077	-246.1305248
-108.0382984	-245.8778784
-108.0615267	-245.776464
-108.0611609	-245.5238176
-108.0551252	-245.3725856
-108.0600635	-245.2209088
-108.0750613	-245.1030368
-108.0640873	-245.0185248
-108.0671966	-244.8672928
-108.0946316	-244.7996832
-108.0896933	-244.6480064
-108.1072517	-244.5301344
-108.1087149	-244.4460672
-108.1061543	-244.3784576
-108.1068859	-244.277488
-108.1193231	-244.1765184
-108.1315774	-244.0920064
-108.124993	-244.0586464
-108.119506	-243.923872
-108.1215179	-243.8900672
-108.1308458	-243.7890976
-108.1156651	-243.7383904
-108.1227982	-243.6712256
-108.1310287	-243.570256
-108.1271878	-243.5026464
-108.134138	-243.4016768
-108.1233469	-243.3509696
-108.1416369	-243.3007072
-108.1301142	-243.2669024
-108.1394421	-243.1828352
-108.1295655	-243.1659328
-108.1467581	-243.014256
-108.1394421	-242.9635488
-108.1471239	-242.9466464
-108.1452949	-242.8794816
-108.1266391	-242.778512
-108.1334064	-242.7447072
-108.1443804	-242.694
-108.1441975	-242.6770976
-108.150599	-242.5592256
-108.1449291	-242.5089632
-108.1471239	-242.4751584
-108.1365157	-242.4079936
-108.1463923	-242.340384
-108.1529767	-242.2563168
-108.1485871	-242.2394144
-108.1478555	-242.2394144
-108.1374302	-242.1549024
-108.1570005	-242.1384448
-108.1473068	-242.0877376
-107.6776196	-236.2426208
-106.4840142	-225.6141248
-106.4735889	-225.7319968
-106.4745034	-225.7822592
-106.4534699	-225.6474848
-105.2018852	-213.957696
-103.7818496	-201.2061696
-102.2762168	-189.5501856
-100.8117365	-178.6855008
-99.4410839	-168.4439808
-98.0850633	-158.8260704
-96.7809863	-149.6623008
-95.464655	-140.6675552
-93.5815166	-127.933376
-91.7890966	-115.9735936
-89.7426285	-103.6268352
-87.6831745	-91.5660832
-85.8516139	-80.7859104
-84.1001635	-71.2351648
-82.4615624	-62.8128768
-81.0894466	-55.3340096
-79.8643824	-48.8319232
-78.2085887	-41.6561872
-76.8207435	-35.60908672
-75.7500469	-30.7410176
-74.4959016	-25.97405152
-73.604447	-22.45359296
-72.8580321	-19.67426016
-72.3016503	-17.5013232
-71.8239155	-15.8842528
-71.4120247	-14.57040256
-71.089572	-13.47552736
-70.7881528	-12.65015648
-70.5412378	-11.89212832
-70.3484612	-11.21838976
-70.1633664	-10.595136
-70.0497855	-10.05612736
-69.8643249	-9.53393216
-69.6942279	-9.0454528
-69.498342	-8.40534112
-69.315442	-7.69788672
-69.0456645	-6.7883152
-68.7023612	-5.67658208
-68.1615259	-4.05951168
-67.3262216	-1.75180032
-66.0075126	1.1622624
-64.2642927	4.07634736
-62.3145787	6.838826688
-59.9099924	9.7529072
-57.6603224	12.90281178
-55.0896629	16.05271635
-52.4511475	19.28683936
-50.1071011	22.48727766
-47.6123451	25.78877898
-45.1614851	29.2250369
-42.8183532	32.71182854
-40.3396924	36.28284307
-38.0757562	39.98860976
-35.6406256	43.74491018
-33.4238776	47.5348864
-31.0304482	51.51019744
-28.6898769	55.485464
-26.5649447	59.57864704
-24.2002306	63.70554592
-21.9467197	67.86611616
-19.4964084	71.97611264
-17.2052201	76.1535408
-14.8750741	80.3477824
-12.4620744	84.47468128
-10.046697	88.5510064
-7.6830803	92.5599888
-5.2358783	96.41733888
-2.9306067	100.2410176
-0.4753571	103.9804957
1.86550684	107.5683414
4.30332607	111.1056579
6.50189381	114.4913866
8.80707396	117.8265859
11.18907211	121.0270109
13.4296154	124.0590346
15.70736055	127.1246851
18.01550368	129.8872045
19.99951143	131.7400634
20.14694712	129.8198173
20.17842421	128.9944464
20.19634841	128.505967
20.19612893	128.1185462
20.2062433	127.832184
20.20134158	127.5626352
20.22334445	127.3436602
20.22623427	127.1920723
20.21860734	126.9394259
20.23283696	126.7878381
21.63090627	133.4413789
23.93765936	137.1639546
26.30034327	139.7411702
28.67734825	142.1836115
30.82569165	144.575479
33.01853462	146.8663325
35.33324386	149.1235146
37.4131095	151.4143235
39.74173743	153.5367312
41.89443385	155.6591389
44.12506396	157.7141149
46.2102337	159.8028512
48.48121155	161.7904845
50.76179165	163.7107306
52.83540211	165.6983638
55.06667237	167.6017965
57.22829431	169.4378419
59.46033275	171.2738874
61.63530639	173.076217
63.83213658	174.9459782
66.00208047	176.7651658
68.05752896	178.4832947
70.19645301	180.3698694
72.43194826	182.1385277
74.42519246	183.9577152
76.5024975	185.6589862
78.61775429	187.3771152
80.06207901	186.9223517
80.14065285	184.799944
80.16499684	183.8229853
80.18749354	183.199687
80.18990782	182.7112077
80.19495586	182.3406448
80.21315441	182.0374691
80.20305833	181.7679203
80.21534921	181.4816026
80.22047041	181.3468282
80.23625468	181.0941818
80.22456737	180.9088781
80.22498804	180.7572902
80.2349378	180.6056579
80.24817976	180.4877859
80.22612202	180.3698694
80.22566477	180.2182816
80.24168681	180.1677078
80.22996292	180.01612
80.24666169	179.9487328
80.23431594	179.8476742
80.22266521	179.7634736
80.24258302	179.6118413
80.22950567	179.5781699
80.2535936	179.5107827
80.24684459	179.4265821
80.22859117	179.3760528
81.63454347	188.000369
83.7550312	191.9756355
85.73861828	193.676951
87.971242	195.1929184
90.0908701	196.7257437
92.08287058	198.0733098
94.15121352	199.5893216
96.19724266	200.987417
98.21750119	202.452855
100.2661092	203.8340925
101.0697535	201.425367
101.1755246	199.724096
101.1936317	198.7639507
101.2131288	198.140697
101.2211582	197.6353597
101.2466361	197.1805517
101.2638836	196.8605181
102.9105506	205.1648006
104.9398261	207.1692918
106.9517444	206.6302832
107.5210572	203.362471
107.5676967	201.7117293
107.5858404	200.751584
107.5835358	200.1957174
107.6022099	199.6567088
107.6126352	199.2019008
107.6277976	198.8818672
107.6154702	198.5449757
107.6488311	198.3091427
107.6438928	198.1070256
107.6561837	197.8880506
107.6428686	197.669031
107.643271	197.5343011
107.6368878	197.332184
107.6602258	197.1468803
107.6525074	196.9784346
107.6673955	196.877376
107.6720594	196.7763174
107.657336	196.6078717
107.6608843	196.5404845
107.6624938	196.4394259
107.6705414	196.3215094
107.6749493	196.2372643
107.6586346	196.0856765
107.6630425	196.0856765
107.6689867	195.96776
107.6644691	195.8835594
107.6775282	195.8498435
107.6532573	195.7656429
107.6790096	195.6814422
107.6593113	195.614055
107.6790096	195.5466678
107.6732666	195.4118934
107.6621463	195.4118934
107.6826128	195.3782221
107.6730471	195.3108349
107.6725899	195.2771635
107.67323	195.2434477
107.6731386	195.1087178
107.6724252	195.0581885
107.6842223	195.0244726
107.6571165	194.9234141
107.6486848	194.940272
107.6506967	194.9066006
107.6717668	194.8728848
107.6599149	194.7549683
107.6731934	194.8054976
107.6703036	194.704439
107.6777842	194.6202384
107.6767417	194.6539098
107.6704499	194.5696646
107.6662066	194.5528512
107.6514466	194.5023219
107.5496993	192.5820314
107.0469804	188.438319
106.3595325	183.0480992
105.6311149	178.079016
104.8707813	173.2783786
104.2232605	168.629329
103.460915	163.7781178
102.7929642	159.061681
102.1831756	154.4463472
101.4363949	149.8983117
100.7600855	145.6198694
100.04277	141.391912
99.37801998	137.3492582
98.65097419	133.3739917
98.07465629	129.5839843
97.34986017	125.8445507
96.71991599	122.1892733
96.02806016	117.9950317
95.12791781	113.2785949
94.09392924	108.2757958
93.26830035	103.4751584
92.42330235	98.91030944
91.52776908	94.53076416
90.70755403	90.3702384
89.79122503	86.361256
88.92239516	82.45333216
88.02581936	78.78128576
87.28739719	75.26078272
85.88797442	68.472512
84.34590794	61.98741696
82.87317885	56.29397696
81.32158328	49.55623552
79.71643459	43.45855683
78.29976435	38.30416995
77.10740267	33.95831382
76.03308465	30.20201341
74.9685152	27.10264256
73.97478292	24.47491539
73.15672609	22.04932314
72.36259258	19.91008422
71.70815809	18.00666493
71.02359997	16.32222512
70.50434687	14.77254192
69.91915832	13.30707715
69.32134967	11.90899069
68.71953551	10.42668579
68.00494521	8.67486768
66.99996458	6.215586272
65.48729013	2.644571744
63.32100424	-1.70127104
60.70988726	-5.99661568
58.08128504	-9.58446144
55.0825298	-13.10496448
52.16463465	-16.59175168
49.23227211	-20.09535232
46.34643933	-23.75058528
43.52999881	-27.47320544
40.66284012	-31.29688416
38.0190572	-35.28900864
35.18401575	-39.55063744
32.45454418	-44.06495712
29.73893643	-48.629984
27.09487916	-53.2283264
24.40410923	-58.0628576
21.83379724	-62.8297792
19.17135852	-67.5967008
16.50731028	-72.34672
14.0386724	-76.9619648
11.32683239	-81.5100448
8.6809827	-85.9736128
6.11067071	-90.3028512
3.45624301	-94.4804128
1.01352206	-98.5903648
-1.6667677	-102.4645728
-4.3263166	-106.3725856
-6.792906	-110.1453792
-9.3103416	-113.8345504
-11.9587336	-117.4730144
-13.2743333	-117.4730144
-13.3533461	-116.4455264
-13.397425	-115.872624
-13.4202875	-115.4683008
-13.4261403	-115.1818496
-13.4166295	-114.9292032
-13.4378459	-114.727264
-15.5828971	-122.4418752
-18.0899074	-125.91176
-20.5043703	-129.0618336
-23.0561911	-132.2119072
-25.5646646	-135.1929568
-27.9908331	-138.1410912
-30.4769928	-140.9878112
-32.9241948	-143.665952
-35.3878578	-146.3271904
-37.7971995	-149.005776
-40.1553292	-151.7510816
-42.5536969	-154.4127648
-44.8079394	-157.0740032
-47.0868734	-159.6173696
-49.350078	-162.0602112
-51.698514	-164.502608
-53.8038759	-166.7764256
-56.2024265	-169.1347552
-58.1647606	-171.5095424
-60.3312111	-173.8171648
-62.5532632	-176.0745248
-64.6535039	-178.3149824
-66.6891809	-180.2520864
-68.6842541	-182.4418368
-70.6173242	-184.227264
-72.6978117	-185.8779168
-74.643319	-187.5285696
-76.7389872	-189.1796672
-78.5453076	-190.7965152
-80.424788	-192.5819424
-82.3253019	-194.148528
-84.2298396	-195.7151136
-86.0207964	-197.11312
-87.5719713	-196.6585344
-87.7530423	-194.1316256
-87.8218127	-193.0200704
-87.854186	-192.3461984
-89.5052243	-199.3197728
-91.479264	-200.8525536
-93.386911	-201.5935904
-95.1045249	-199.050224
-95.7022421	-197.786992
-97.4964911	-201.7283648
-99.3207357	-202.9582368
-101.1501015	-203.7499808
-102.51545	-201.8128768
-102.6828035	-199.606224
-102.7559635	-198.5111264
-102.7927264	-197.7700896
-102.8307696	-197.2647968
-102.8443042	-196.7933088
-102.8819816	-196.439248
-102.8627771	-196.1532416
-102.8936872	-195.9170528
-102.9158181	-195.6479488
-102.9125259	-195.4793696
-102.9271579	-195.2600832
-102.9220367	-195.0919488
-102.9472769	-194.9064672
-102.9386806	-194.8054976
-102.9421557	-194.6876256
-102.9399609	-194.4856864
-102.9556903	-194.384272
-102.9712368	-194.2664
-102.9695907	-194.1654304
-102.9527639	-194.030656
-102.9555074	-193.9968512
-102.9597141	-193.8620768
-102.9657498	-193.8118144
-102.989161	-193.7273024
-102.9831253	-193.6601376
-102.9864175	-193.592528
-103.2026053	-195.732016
-105.1459178	-205.65328
-106.9474828	-203.4973344
-107.144649	-200.8863584
-109.2222101	-206.4281216
-110.4525784	-204.154304
-110.5963378	-201.9979136
-110.6815692	-200.8187488
-110.7055291	-199.95984
-110.7435723	-199.37048
-110.7543634	-198.81448
-110.786188	-198.4270592
-110.8021003	-198.0396384
-110.8125256	-197.7193824
-110.8286208	-197.4836384
-110.8161836	-197.2478944
-110.8255115	-197.0290528
-110.6821179	-194.3002048
-109.396148	-182.87952
-108.0684769	-172.5539328
-106.8841994	-163.154864
-105.7286372	-154.5475392
-104.5792936	-146.4450624
-103.5054877	-138.8483232
-102.3676668	-131.6728096
-101.2691694	-124.8171072
-100.2286513	-118.2981184
-99.2312976	-112.1500928
-97.6525048	-102.666512
-96.0431677	-93.8065408
-94.5280241	-85.6538016
-93.1721864	-78.2087392
-91.7680631	-71.3530368
-90.4519147	-65.1204992
-89.2072802	-59.4439616
-88.1543249	-54.2558144
-87.131731	-49.5396
-86.0548158	-45.2779712
-85.1394013	-41.470928
-84.283978	-37.9841408
-83.4945816	-34.8847744
-82.8266308	-32.05491232
-82.2254385	-29.59561312
-81.6346715	-27.37214688
-81.086886	-25.3845136
-80.5718396	-23.73377184
-80.0948364	-22.13355936
-79.5722911	-20.75232192
-79.023774	-18.93308992
-78.422033	-17.19814752
-77.957467	-15.91796864
-77.606299	-14.70517696
-77.2873214	-13.8292768
-77.0204703	-13.08810656
-76.7980639	-12.51538208
-76.5794984	-11.99323136
-76.3417284	-11.48789408
-76.1937623	-11.10047328
-75.9914749	-10.64566528
-75.8515564	-10.2751024
-75.7143814	-9.93821088
-75.5494056	-9.55079008
-75.3253531	-9.24756992
-75.2053707	-8.87700704
-75.0093019	-8.4558704
-74.82439	-7.91686176
-74.5933873	-7.293608
-74.2742268	-6.48509504
-73.8853814	-5.32283264
-73.1684134	-3.8068208
-72.3951122	-2.22346624
-72.1055815	-2.10554976
-72.0911324	-2.15607904
-72.0293122	-2.17293696
-71.8162337	-1.49915392
-70.8534481	0.252664192
-70.6950567	0.353731648
-70.6678046	0.235819616
-70.6169584	0.252664192
-70.582939	0.286353344
-70.5608081	0.286353344
-70.5474564	0.30319792
-70.5203872	0.320042496
-70.4902087	0.320042496
-70.4629566	0.370576224
-70.4468614	0.353731648
-70.4046115	0.3874208
-70.3941862	0.353731648
-70.3729698	0.454799104
-70.3502902	0.421109952
