"Aboutaha and Machado, Test ORC2"	
10275	
-79.84795066	-304.0246208
-79.23287808	-298.280656
-78.64128803	-292.7388661
-78.11773313	-287.3149616
-77.47154377	-282.0763474
-76.77332668	-276.8377509
-76.07808902	-271.7507335
-75.47436722	-266.7479522
-74.89921988	-261.8630741
-74.37992105	-257.1466462
-73.80702704	-252.4470584
-73.29196601	-247.8485381
-72.64194672	-243.3510719
-72.08268059	-238.8873126
-71.54499117	-234.5751323
-70.99581014	-230.2461341
-70.45894926	-226.0350257
-69.96471505	-221.8576242
-68.64399598	-217.7644189
-68.02410399	-213.6712359
-67.6244748	-209.6791203
-67.26668216	-205.7375296
-66.80560772	-201.8464681
-66.33187843	-198.0396251
-65.8768653	-194.1654171
-65.37773669	-190.4764949
-64.85185712	-186.7875728
-64.40164694	-183.1660335
-63.92795606	-179.6287081
-63.45104797	-176.0913694
-62.90154138	-172.6888051
-62.61285385	-169.2693873
-62.18250478	-165.9847305
-61.7576043	-162.7000738
-61.25784652	-159.499631
-60.88571086	-156.3497354
-60.455135	-153.2335288
-60.01147812	-150.1846873
-59.56581484	-147.203224
-59.20042453	-144.2217696
-58.8058946	-141.3413783
-58.39589865	-138.5452009
-58.00824941	-135.765877
-57.55555728	-132.969713
-57.09342751	-130.2240693
-56.98408989	-127.5458084
-56.60346584	-125.0696824
-56.21128983	-122.6103966
-55.78268015	-120.1005859
-55.33445626	-117.6749936
-55.00738534	-115.2999262
-54.63094787	-112.9585568
-54.25913961	-110.6171919
-53.82950385	-108.2421245
-53.35387789	-105.9681334
-52.97544681	-103.6436042
-52.59248348	-101.4201424
-52.26568873	-99.21352515
-51.92648056	-96.99006336
-51.77237817	-94.68238758
-50.78925409	-88.44995674
-49.70774992	-82.72286317
-48.8187407	-77.26526947
-48.27524603	-72.19510547
-47.54236024	-67.46182854
-46.80645661	-62.9475311
-46.07654477	-58.77011629
-45.47206576	-54.76115168
-44.75575071	-51.10591872
-43.22231163	-42.34682772
-41.75742712	-34.32889094
-40.57206868	-28.51757227
-39.6503551	-24.27278359
-38.98252136	-21.17341408
-38.33946874	-18.88257443
-37.937257	-17.13075632
-37.59626373	-15.78320447
-37.56833856	-14.73885188
-37.27632591	-13.91347522
-37.02626686	-13.23970018
-36.87503782	-12.46485769
-36.70136695	-11.92583615
-36.59605496	-11.52157078
-36.44309203	-11.06677167
-36.32172325	-10.5445956
-36.17704021	-9.92135296
-35.96530968	-9.264420723
-35.74080908	-8.270601414
-35.45230627	-6.704071859
-34.90775079	-4.227944808
-34.04328857	-0.320043652
-32.68142614	5.103853597
-31.47780697	10.91517271
-29.76054607	16.82755706
-27.60559632	23.85167231
-25.61334161	31.07792202
-23.66301123	38.01781616
-21.27108527	45.12615651
-19.47178092	52.41977786
-17.03369282	59.74709725
-15.08303506	67.04071859
-12.96953594	74.09852032
-10.5977308	80.97103616
-8.631513737	87.70879984
-6.32771814	94.63184941
-4.45860817	101.8580969
-2.073734832	109.1685673
0.263805449	116.6306344
2.660925223	124.1263995
5.038571816	131.571622
6.61660302	138.781025
8.974948176	145.9230496
11.22708294	152.8292679
13.49066577	159.6007029
15.65120604	166.1363273
17.9380812	172.4361364
20.15081692	178.5001348
21.9826259	184.2103749
24.27279142	189.634275
26.41150331	194.6370607
28.55574243	199.4208669
30.73840793	204.0362407
32.99663875	208.3989459
35.05853245	212.610041
36.98711857	216.6358457
39.07007797	220.3753104
41.0863597	224.1484643
43.00432665	227.7194611
45.03080799	231.1220432
47.04581619	234.4572247
48.85522852	237.6239739
50.6405017	240.6896556
52.55458806	243.485833
54.3133711	246.2146276
56.04953362	248.8760439
57.84740788	251.3521699
59.42321923	253.5756317
61.08334894	255.78224
62.73397041	257.8709407
64.35767925	259.892281
65.94771655	261.7788557
67.56283128	263.5306738
69.10481601	265.18142
70.72268265	266.8321662
72.3231427	268.2976265
73.07200407	266.4952836
73.14201325	264.4571077
74.20181815	269.3925106
75.790624	271.2454006
77.42804466	272.3402847
78.95351205	273.2667364
80.38048999	274.0752672
81.7819777	274.8669578
82.44656551	272.5424241
82.52775684	270.5547775
83.23895087	274.1426455
84.78003609	276.4671614
86.23130479	277.2420163
87.63962272	277.8820924
88.94020505	278.235833
90.34493009	278.6906232
91.66983922	278.976981
93.09082297	279.2296452
94.12240714	278.0505426
94.20954252	275.2206761
94.9767965	276.6861364
95.00440672	274.6816541
95.04170753	273.5867656
95.0584041	272.8119284
95.08089843	272.0539269
95.09736674	271.6159724
95.09244856	271.1106396
95.08825686	270.7063742
95.11275851	270.3863451
95.1369271	269.4935825
95.02636697	266.3942117
94.63380102	263.2106268
94.30556429	260.1786343
93.90923828	257.2645538
93.60884808	254.4009981
93.24729502	251.689057
92.89759333	248.9770936
92.56070835	246.2988416
92.19378114	243.6205896
91.8761998	241.0265382
91.55736998	238.4998829
91.24095024	235.9732277
90.87880824	233.4465724
90.5988379	231.0041356
90.27371029	228.6290593
89.87204324	226.1866224
89.60528103	223.8115639
89.27144207	221.4701945
88.96001458	219.1625143
88.69339375	216.8716742
88.36860268	214.6145233
88.07287953	212.3910615
87.76296536	210.2012888
87.46435001	208.0115206
87.12692549	205.8048945
86.85925353	203.7330473
86.52158081	201.5432746
86.24727873	199.4714096
85.94026407	197.4500738
85.65964864	195.3782087
85.35468045	193.3400506
85.08106059	191.3355683
84.77286476	189.3816108
84.4558184	187.3939642
84.19212507	185.4063309
83.92153312	183.5029161
83.63228225	181.5995057
83.35357649	179.6792374
83.06948542	177.8263474
82.77842769	175.9566261
82.52127943	174.1374297
82.25765762	172.2845397
81.95560778	170.4990324
81.70922373	168.6293112
81.48160597	166.8943287
81.17566017	165.1425106
80.91895893	163.4075504
80.63947419	161.672568
80.36747098	159.9712792
80.11136873	158.2531502
79.79172263	156.5687148
79.52645343	154.9516578
79.30355869	153.250369
79.01246474	151.6333119
78.71059287	149.9488721
78.38580344	148.3654908
78.16422704	146.7315803
77.68994905	145.1482124
77.41141173	143.5985292
77.20331195	142.0151524
76.89554064	140.5160029
76.66962347	138.9157816
76.4702098	137.4671614
76.22294619	135.9511673
76.01953048	134.4014797
75.73850646	132.9865575
75.57183774	131.4537145
75.34836905	130.0387834
75.06583519	128.5901588
74.75236672	126.2151003
73.1185223	116.6474789
71.41577525	106.5745337
69.80883523	97.3101103
68.31509441	88.71946106
66.86564812	80.81943942
65.4950065	73.79532685
63.88781756	64.80041222
61.88791799	54.57586134
60.23310756	46.13681328
58.71315168	39.14639208
57.58874759	33.38560402
56.46826287	28.60179337
56.02313493	24.72758092
55.2421181	21.67874424
54.63162314	19.13523951
54.34017747	16.9454682
53.78065437	15.07573895
53.37623631	13.54289944
53.03366608	12.21219128
52.72593097	11.01623884
52.39324886	9.904507939
52.14027072	8.944377338
51.89608898	7.933713453
52.08822543	6.838827133
51.74201896	5.30598673
51.17577739	2.52666029
49.98324726	-2.290838628
48.30522572	-9.517086694
46.29467278	-17.83822184
44.01077725	-28.04592992
41.82893187	-38.45577025
39.18879671	-48.59609914
36.65335735	-58.34900634
34.29147216	-67.562896
31.87027836	-76.28829741
29.29798684	-84.72733658
26.74580921	-92.88003574
24.10723345	-100.9148095
21.64872951	-108.6632344
-17.65542296	-218.0170876
-19.01637089	-221.5038837
-20.2281913	-224.7885404
-21.57753971	-227.8879113
-22.98776638	-230.7009243
-24.3166812	-233.4465724
-25.52168676	-236.023757
-26.59619134	-238.3819754
-27.75431597	-240.571748
-28.84735929	-242.6773022
-29.8325922	-244.4964986
-30.80481362	-246.3493708
-31.76229329	-248.101189
-32.64871631	-249.7014059
-33.33017427	-251.2511024
-34.1653103	-252.6828692
-34.97408496	-254.0135862
-35.68244569	-255.3105963
-36.02127891	-256.4896988
-36.56126555	-257.719344
-37.29250158	-258.8310816
-37.89528328	-259.9596593
-38.49467036	-260.9029466
-39.13711393	-261.8630741
-39.61530415	-262.789508
-40.15491036	-263.5980343
-40.65839565	-264.4065828
-41.13270839	-265.0972016
-41.60461051	-265.8720432
-42.0503561	-266.5458084
-42.44671686	-267.1859023
-42.75974655	-267.9607439
-43.17450157	-268.6850562
-43.64608544	-269.4093641
-44.1204183	-270.1336764
-44.66846901	-270.773757
-45.11752874	-271.4980648
-45.59546108	-272.1549988
-46.01190974	-272.8456176
-46.3646708	-273.5362407
-46.80732538	-274.1931703
-47.27252787	-274.8332686
-47.70302326	-275.5070339
-48.21340754	-276.1302743
-48.63868296	-276.3324181
-48.72726692	-275.0690794
-48.77215058	-274.2100104
-48.83602841	-273.9910309
-49.29125553	-276.1471322
-49.74865917	-277.5788989
-50.06334776	-278.4716437
-50.48101272	-279.2970279
-50.95960532	-279.9371218
-51.42644842	-280.5940514
-51.89239532	-281.13306
-52.39208909	-281.7226291
-52.85215392	-282.2616377
-53.26167068	-282.8343488
-53.79463762	-283.4239001
-54.13413294	-283.8955482
-54.61085814	-284.4345702
-55.07405604	-285.0072858
-55.49447181	-285.2767901
-55.89263048	-285.7315803
-56.39117747	-286.3885277
-55.96806576	-286.9107006
-57.18084091	-287.3823443
-57.7544336	-287.8202988
-58.04520802	-288.3087782
-58.80836375	-288.6456608
-59.29372731	-289.0330905
-59.81211347	-289.4036623
-60.2365128	-289.7742385
-60.42934427	-289.9763779
-60.79961617	-288.5109176
-60.84049615	-287.2644367
-60.69755248	-286.4727461
-60.47619227	-285.7989586
-60.4859573	-285.2599544
-60.69690868	-284.8051464
-60.94842178	-285.0241215
-61.13691852	-287.7023913
-61.20929571	-289.4710451
-65.06655063	-292.183004
-65.5122889	-292.3514364
-66.01236128	-292.5704337
-66.33559496	-292.7051592
-66.90297271	-292.8736272
-67.36442027	-292.924152
-67.95196823	-293.0420596
-68.44474106	-293.0083882
-68.97093156	-293.0252061
-69.45934772	-293.0083882
-70.03745255	-292.924152
-70.59052021	-292.8230623
-71.10095021	-292.4019657
-71.6656503	-292.2335288
-72.25613746	-292.2166754
-72.83295102	-292.1156257
-73.33423054	-291.8966284
-73.53367202	-291.3744599
-73.82626446	-291.7618674
-74.26163414	-291.7450495
-75.01995217	-291.7113425
-75.64989086	-291.4250025
-76.06997375	-291.3239306
-76.37096679	-290.8185978
-76.65067576	-288.9488721
-77.04418877	-289.5215699
-77.53468633	-290.3806433
-78.05729931	-290.6501476
-78.65486836	-290.5659292
-79.5051229	-290.4311681
-79.98574387	-290.1953574
-80.50063114	-289.9932136
-80.96693835	-289.8416168
-81.51114816	-289.6226418
-81.86291058	-288.6793544
-82.17528	-288.0898032
-82.73416022	-288.376161
-83.26703022	-288.2919425
-83.84615564	-288.1066566
-84.13382442	-286.439057
-84.61302607	-286.6411785
-84.7460529	-284.9230496
-84.85308415	-283.5754968
-84.88560012	-282.6490629
-84.93663287	-281.9079149
-84.9336955	-281.3015102
-84.98444293	-280.7456481
-84.99411651	-280.3245337
-85.01995663	-279.9707932
-85.04409028	-279.5833857
-85.04407382	-279.2801922
-85.04984432	-278.9938344
-84.96800754	-276.1302743
-84.51523127	-272.1044696
-84.06454007	-268.2134081
-83.6375527	-264.4065828
-83.22965461	-260.7681856
-82.81262432	-257.1466462
-82.42360333	-253.6429966
-82.05181702	-250.2235966
-81.70325168	-246.7873254
-81.34641744	-243.485833
-80.97449944	-240.2517011
-80.65034028	-237.1186411
-80.29042234	-233.9181983
-79.84853594	-230.8188319
-79.47070112	-227.8373864
-79.04678099	-224.7885404
-78.58084873	-221.9081491
-78.20946662	-218.8929966
-77.86438919	-216.0462944
-77.52497434	-213.0985203
-77.16625989	-210.3023607
-76.88387326	-207.4724942
-76.54067605	-204.7605531
-76.19872255	-202.0991367
-75.84610232	-199.4040313
-75.47791731	-196.658401
-75.13045303	-194.0643452
-74.75147692	-191.4703116
-74.42887607	-188.9099672
-74.11515318	-186.3833119
-73.78237395	-183.8734923
-73.45321796	-181.431051
-73.14835476	-178.9886142
-72.82433278	-176.5124882
-72.49894636	-174.1542654
-72.18877722	-171.7623712
-71.92703452	-169.4210018
-71.57393875	-167.1638508
-71.2737962	-164.8561528
-70.96099879	-162.5821662
-70.64823796	-160.3250153
-70.38808466	-158.1520783
-70.08846702	-155.8949452
-69.68618213	-152.1386447
-68.50524255	-143.5311465
-67.33977815	-135.5132128
-66.20158047	-127.9669184
-65.08491928	-120.7406753
-63.98556225	-113.8176213
-63.05439823	-107.281997
-61.97293065	-101.0495706
-61.12858926	-95.03611478
-60.24180775	-89.4943071
-59.35218032	-84.33992022
-58.52290075	-79.38766826
-57.63212837	-74.53647485
-56.91039216	-69.9211144
-56.19448132	-65.57525827
-55.37894486	-61.41468803
-54.75324396	-57.47309728
-53.93085788	-51.9312896
-51.42283249	-40.71291763
-44.86787756	-11.77423719
-45.26022367	-11.25206068
-45.17106357	-10.74672873
-44.98080734	-10.17401938
-44.84749701	-9.533931715
-44.65431437	-8.658022659
-44.37641794	-7.293625792
-43.92522925	-5.373364144
-43.22634457	-1.852884234
-42.06439002	3.250969452
-40.43200569	9.247576592
-38.76281273	15.21049511
-36.966272	21.476612
-34.82993415	28.48388445
-32.76890173	35.7775098
-30.82166053	43.02060408
-28.57658315	50.28053894
-26.56116599	57.65838762
-24.14282926	64.83410582
-21.82864312	71.65608349
-20.68898042	78.37700259
-18.32522654	84.89578678
-16.10781096	91.58301674
-13.69312858	98.38815427
-11.19454631	105.0753842
-8.791130567	111.5436258
-7.001775971	117.9613425
-4.511058403	124.2274625
-2.145896198	130.3588215
0.179481599	136.2712143
2.684375929	142.0488416
4.896451931	147.6074894
7.17238253	153.1156079
9.57979555	158.3542221
11.77043457	163.3738568
14.04498044	168.157663
16.39373103	172.7393477
18.65619049	177.0515102
20.92607167	181.3468371
23.15431238	185.3726418
25.52103198	189.2468498
27.69443451	192.8684069
29.87870166	196.2878069
32.18894723	199.6230063
34.52891825	202.8739739
36.50073736	205.8891263
38.62533961	208.8874297
40.87448523	211.6836026
42.93035567	214.4460731
45.14620911	216.939057
47.24105481	219.2635862
49.34566261	221.5038837
51.30618783	223.6768206
53.42792733	225.6476138
55.48608493	227.517335
57.47100956	229.2691532
59.51776737	230.9198994
61.37896033	232.2337629
63.39152024	233.56448
65.35514726	234.5919858
67.29289868	235.1815371
69.22594885	235.8384666
71.1940774	236.5459433
73.27208258	237.2702378
75.01904242	238.1461468
76.94877332	238.7020223
78.00601634	236.0406104
78.08796432	233.6150048
78.15782352	232.3011457
78.16334784	231.3578539
78.20328551	230.6840886
77.66325241	202.2170443
77.68228535	202.1833552
77.65759861	202.166515
77.64711094	202.2002086
77.65038083	202.1328259
77.63977628	202.166515
77.66448607	202.2002086
77.64102055	202.1496616
77.65070529	202.166515
77.63838624	202.1496616
77.66418374	202.166515
77.63788748	202.1159724
78.42001378	209.3590734
80.29058951	223.5925844
82.0610873	234.4403891
83.29574424	236.2764212
83.32159661	234.3224815
83.35376104	233.4802482
83.36649472	232.8401677
83.39315331	232.4190488
83.41474648	231.9810943
83.28857438	231.7284301
83.31880574	231.4926149
83.30738821	231.2567864
83.31021639	231.0209713
83.32357486	230.8862102
83.34740142	230.7177778
83.32877232	230.5493276
83.32693546	230.4145665
83.31730706	230.2798233
83.3242461	230.1450622
83.32365442	229.9934655
83.32361674	229.9092337
83.34750348	229.8081796
83.33255744	229.6902542
83.32811352	229.6060402
84.24527581	236.7143757
85.02061269	237.2365486
85.58632111	239.3421028
87.57269613	241.4139679
87.80625413	236.9670443
87.87168295	235.1310122
87.88426006	234.1708669
87.91187028	233.3791941
87.92794756	232.8233142
87.93723778	232.368524
87.93783605	232.0147879
87.95145771	231.627376
87.97160103	231.391543
87.95622426	231.1051897
87.95852917	230.8525211
87.97910579	230.6840886
87.95726679	230.4819448
87.97980044	230.2966589
87.98362342	230.1113731
87.98931746	229.976612
87.99481525	229.8250153
88.00584192	229.6734185
87.9921065	229.5723466
88.0000643	229.4376034
87.99267605	229.3365359
87.98820799	229.2017748
87.98697561	229.1007029
87.99334583	229.016489
87.98135893	228.9322705
88.0196057	228.7638203
88.00620498	228.713291
88.01631734	228.6290593
88.00458302	228.5616943
88.01758429	228.494316
88.02107823	228.3595549
88.01499442	228.2921766
88.0286854	228.1911047
88.62130244	232.9749287
90.42279812	240.6559664
91.63914768	238.3651219
91.69737353	235.7373992
93.1589609	240.6896556
95.07173166	239.6789855
96.43307996	235.1478479
96.56401368	231.627376
96.61775207	229.9092337
97.87325175	235.1478479
98.26427805	231.1220432
99.82376447	234.3561528
100.9543219	229.2017748
101.2157957	226.2876899
103.1748008	228.0226723
103.8853562	221.9081491
103.9521765	218.9603749
104.0082242	217.3096287
104.0301294	216.0799836
104.0825774	215.0861669
104.0848763	214.2607872
104.1150447	213.6544002
104.1341898	213.0816846
104.1157215	212.5595117
104.1683387	212.087868
104.1656759	211.7509676
104.1656748	211.4646276
104.1655584	211.110887
104.1924071	210.8076936
104.1910382	210.5718651
104.1764589	210.3360499
104.2006996	210.0665322
104.209495	209.8644062
104.2016583	208.4157816
103.3257777	201.5769504
102.534977	195.3782087
101.7344666	189.6679686
100.9816683	184.1766858
99.29271323	178.8707066
98.50866647	173.7163108
97.80745805	168.7640722
97.10429387	163.9802482
96.38165067	159.2638203
95.72540382	154.7663719
95.07313377	150.3699732
94.33685409	146.1251934
93.64603366	141.9309295
92.9926578	137.8208975
92.41100196	133.8961468
91.77068845	130.0387834
91.21921074	126.2487894
90.64112475	122.5093336
89.99189559	118.938319
89.3707842	115.4683764
88.83337974	112.032114
88.26838884	108.6632344
87.71463348	105.4122668
87.15877661	102.2286687
86.62646902	99.11246659
86.1248323	96.09730973
85.61959135	93.14954006
85.11457025	90.31968243
84.64568561	87.50666938
84.15544246	84.8115639
83.64303879	82.13330301
83.08995248	78.84864627
82.37553191	74.43541184
80.82234529	66.19849869
79.20002156	57.89420723
77.87976815	50.95431754
76.74802575	45.17668579
75.61579007	40.25811808
74.77077835	35.99648706
73.94921716	32.24018575
73.73777269	29.12397077
73.13624111	26.34464376
72.54324693	23.95273843
72.06458739	21.86403324
71.6501327	20.02799314
71.72269279	18.44462035
71.34237034	17.09706716
71.03942686	15.85058144
70.76577041	14.73885188
70.48468274	13.66081013
70.22390191	12.6501458
69.91385861	11.63948192
69.56227652	10.29192918
69.47455604	8.220068131
68.67619095	4.278478091
67.51157923	-1.027508505
67.11302476	-1.768662199
66.9813053	-2.038172612
66.8413098	-2.257149876
66.71027165	-2.341371911
66.21894024	-4.37954439
64.72236721	-11.63948192
62.98741293	-19.50581796
61.16518572	-29.17450361
58.93025343	-39.24745776
56.58537978	-49.20249942
54.11738863	-58.87118374
52.40255883	-68.16929184
49.94992397	-76.92838685
47.25265652	-85.33374131
44.8072912	-93.31799027
42.41646776	-100.8137465
39.74126555	-107.9726202
38.03755095	-114.6766858
34.81599626	-120.9259612
32.83178659	-126.922568
30.4859538	-132.5149094
28.13865562	-137.7366746
25.66217353	-142.6047037
23.51746344	-147.2369132
21.28197184	-151.5827648
18.86714497	-155.6085874
16.94058154	-159.3311986
14.66715868	-162.7674521
