"Bayrak and Sheikh 1996, AS5-HT"	
-16.61053758	-113.1281513
-16.39074912	-111.3193277
-16.1504947	-109.5105042
-15.9502215	-107.5294118
-15.78380342	-105.5483193
-15.61554146	-103.4810924
-15.35739651	-101.6722689
-15.24472347	-99.86344538
-15.01008549	-98.05462185
-14.85954859	-96.76260504
-14.65846352	-94.69537815
-14.51200921	-92.71428571
-14.28087302	-90.99159664
-14.04459899	-89.09663866
-13.91610357	-87.28781513
-13.69102238	-85.6512605
-13.49203654	-83.58403361
-13.24591755	-81.34453782
-13.02155799	-79.27731092
-12.78457466	-77.12394958
-12.69496827	-75.57352941
-12.39379974	-73.59243697
-12.15040177	-71.52521008
-11.98663671	-69.71638655
-11.7917051	-67.73529412
-11.55018247	-65.72836134
-11.35169435	-63.79033613
-11.15849861	-62.1710084
-10.96489711	-60.52584034
-10.78478868	-58.38970588
-10.63059683	-56.44306723
-10.36474997	-54.22941176
-10.12104795	-52.08466387
-9.921739863	-50.42226891
-9.727717201	-48.07941176
-9.425981172	-46.15
-9.240783636	-44.0052521
-8.972053368	-41.94663866
-8.765260729	-39.87079832
-8.569771888	-38.32037815
-8.415606986	-36.4512605
-8.187167572	-34.72857143
-7.991382661	-32.81638655
-7.796616218	-31.20567227
-7.616135062	-29.04369748
-7.322447256	-27.06260504
-7.182527408	-24.97815126
-6.909457986	-23.32436975
-6.670159876	-21.54138655
-6.449566889	-19.80147059
-6.260701318	-18.13046218
-6.118165659	-15.95987395
-5.768939032	-14.03907563
-5.627032506	-12.03214286
-5.339832111	-10.37836134
-5.186811953	-8.793487395
-4.9262267	-6.743487395
-4.733145612	-4.779621849
-4.487572055	-2.840735294
-4.173618393	-0.770063025
-3.953486723	1.161071429
-3.713302029	2.964726891
-3.434376345	4.842457983
-3.242889113	6.781344538
-2.969537109	8.674579832
-2.726374334	11.29306723
-2.415631599	13.3947479
-2.146933748	15.17773109
-1.964810511	16.90903361
-1.758721971	18.8039916
-1.491728168	20.76785714
-1.289002958	22.70588235
-0.995259569	24.47163866
-0.780671483	26.67668067
-0.466558027	29.00231092
-0.164695103	31.28487395
0.15124067	33.00756303
0.397282834	35.18676471
0.684628811	37.15063025
0.93754666	39.2092437
1.261292876	40.94054622
1.52270046	42.87857143
1.758323158	44.96302521
2.078088237	47.05609244
2.395590496	48.86491597
2.697841271	51.08718487
2.992931183	52.64621849
3.243310874	54.56701681
3.548485042	56.80651261
3.892307954	58.70147059
4.204447811	60.64810924
4.439197542	62.36218487
4.853570681	64.14516807
5.251193326	66.68613445
5.525274771	68.26239496
5.928669742	69.99369748
6.19372905	71.54411765
6.514483943	73.26680672
6.796651989	74.73109244
7.184199582	76.71218487
7.608723975	78.69327731
7.98070762	80.24369748
8.399393055	81.8802521
8.665117912	83.60294118
9.198600603	85.75630252
9.752271311	87.56512605
10.27237268	89.63235294
10.78316711	91.69957983
11.37388297	93.76680672
12.01234083	95.05882353
12.61349647	96.95378151
13.28943806	98.33193277
13.96321752	100.3991597
14.53987146	101.2605042
15.21480975	102.2079832
15.91817405	103.3277311
16.43829456	103.8445378
16.91499868	104.7058824
17.55045622	104.6197479
18.293758	104.7920168
18.85555322	104.7920168
19.06871958	103.1554622
19.41177986	101.9495798
20.11283128	101.0021008
20.77121738	100.3991597
21.46096829	99.0210084
21.8737816	98.33193277
21.98112128	96.52310924
21.99785262	94.88655462
21.69688647	93.16386555
21.54910788	91.35504202
21.49820557	89.28781513
21.2192293	87.4789916
21.19326897	85.41176471
20.8360497	83.51680672
20.68006592	81.53571429
20.614148	79.29621849
20.35982929	77.4012605
20.17501885	75.24789916
19.99364084	73.35294118
19.84301645	71.45798319
19.60579516	69.56302521
19.3927218	67.64222689
19.19114895	65.35966387
19.05675539	63.73172269
18.84984505	61.475
18.69395973	59.43361345
18.44017668	57.03046218
18.19418997	54.97184874
18.03145009	53.21470588
17.87761513	51.08718487
17.60457316	48.88214286
17.36878318	46.84936975
17.25387282	44.66155462
16.99994483	42.76659664
16.79816822	40.64768908
16.59131258	38.49432773
16.44213414	36.53046218
16.22986443	34.67857143
16.01495811	32.72331933
15.83546775	30.25987395
15.61894453	28.37352941
15.44056003	26.26323529
15.22602391	24.35966387
14.99250546	22.44747899
14.87208121	20.87983193
14.66079803	18.76953782
14.42394186	16.61617647
14.21947806	14.45420168
14.01946739	12.43865546
13.73916237	10.1302521
13.50124273	8.390336134
13.3103339	6.529831933
13.13751897	4.645210084
12.82766157	2.773508403
12.63944678	0.640819328
12.40231439	-1.289453782
12.13977136	-3.187857143
11.94998442	-5.110378151
11.7172163	-7.208613445
11.42811303	-9.146638655
11.20179508	-11.11911765
11.03105376	-12.89348739
10.82480213	-14.62478992
10.54873147	-16.27857143
10.43274534	-18.07878151
10.12889681	-20.41302521
9.790180286	-22.54915966
9.574384166	-24.50441176
9.382220441	-26.2012605
9.109889515	-28.23403361
8.870511599	-30.15483193
8.649126397	-31.97226891
8.439060105	-33.70357143
8.122703368	-35.84831933
7.920888285	-38.28592437
7.619084184	-40.17226891
7.398010756	-42.1447479
7.086014673	-44.01386555
6.88372831	-46.12415966
6.609788793	-47.80378151
6.388244873	-49.5092437
6.116056933	-51.39558824
5.795766687	-53.29054622
5.577942358	-55.30609244
5.288045283	-57.2355042
5.046752575	-59.03571429
4.749855399	-60.85315126
4.492655732	-62.78256303
4.193072984	-64.59138655
3.957797862	-66.46911765
3.614931826	-68.42436975
3.352175425	-70.31932773
3.073692042	-72.30042017
2.746052092	-74.45378151
2.426806685	-76.26260504
2.075874258	-78.58823529
1.722661926	-80.31092437
1.424468254	-81.94747899
1.136382263	-83.67016807
0.879885414	-85.22058824
0.609425721	-86.85714286
0.286746269	-88.49369748
-0.035134989	-90.38865546
-0.362810074	-91.93907563
-0.67831225	-93.83403361
-0.995743088	-95.55672269
-1.44699866	-97.71008403
-1.808239342	-99.51890756
-2.190219731	-101.4138655
-2.58616258	-103.2226891
-3.077993815	-105.289916
-3.510037315	-106.9264706
-3.784224426	-108.7352941
-4.347304248	-110.8886555
-4.79074708	-112.5252101
-5.204729126	-114.5063025
-5.772833679	-116.487395
-6.253875078	-118.4684874
-6.796965162	-120.0189076
-7.28345892	-121.4831933
-7.865809618	-123.1197479
-8.467428805	-124.5840336
-8.900467036	-126.0483193
-9.542769548	-127.7710084
-10.2867232	-129.2352941
-10.90824051	-130.1827731
-11.6072802	-131.2163866
-12.24190672	-132.1638655
-12.93614049	-132.6806723
-13.62788806	-133.197479
-14.41005937	-133.6281513
-15.06953728	-133.9726891
-15.74134433	-133.8004202
-16.2984625	-133.4558824
-17.01818622	-133.3697479
-17.77540597	-132.5084034
-18.44755041	-131.8193277
-19.18739142	-130.7857143
-19.84000382	-129.7521008
-20.13809372	-127.8571429
-20.29649634	-125.9621849
-20.13810295	-124.0672269
-19.98710797	-122.1722689
-19.75249186	-119.8466387
-19.70109082	-118.1239496
-19.55231302	-115.9705882
-19.27014498	-113.8172269
-19.05024266	-111.8361345
-18.85267307	-109.9411765
-18.645466	-107.960084
-18.46102749	-106.0651261
-18.13456765	-103.9978992
-18.01964188	-102.1029412
-17.69747346	-100.2079832
-17.63020901	-98.22689076
-17.33315488	-96.8487395
-17.27136055	-95.03991597
-17.03956701	-93.74789916
-16.89461746	-91.85294118
-16.65326849	-90.04411765
-16.48843448	-88.23529412
-16.20330029	-86.42647059
-16.04958256	-84.70378151
-15.8998753	-83.06722689
-15.73234726	-81.34453782
-15.44348327	-79.36344538
-15.20323021	-77.38235294
-15.09299414	-75.57352941
-14.89401961	-73.93697479
-14.62601604	-71.78361345
-14.43800872	-69.71638655
-14.09144665	-67.30462185
-13.90099963	-65.41827731
-13.70729421	-63.55777311
-13.49107829	-62.00735294
-13.2951256	-60.07794118
-13.05224998	-57.98487395
-12.9156027	-56.45168067
-12.66352543	-54.75483193
-12.497013	-52.85987395
-12.27052276	-50.98214286
-12.05100605	-48.6737395
-11.79877153	-46.81323529
-11.62635314	-45.41785714
-11.38555623	-43.93634454
-11.19991261	-41.96386555
-11.01968608	-39.77605042
-10.71059629	-38.00168067
-10.54316221	-36.01197479
-10.24053413	-34.24621849
-10.13571035	-32.34264706
-9.838664325	-29.90504202
-9.543963265	-27.63970588
-9.258239982	-25.46911765
-9.026776292	-23.61722689
-8.744460565	-21.74810924
-8.567709567	-20.1460084
-8.368921289	-18.33718487
-8.092442553	-16.24411765
-7.856814038	-14.42668067
-7.563060806	-12.35945378
-7.341912555	-10.13718487
-6.98995096	-7.811554622
-6.69698702	-5.95105042
-6.352289834	-4.081932773
-6.155308229	-2.118928571
-5.892383794	-0.329915966
-5.585808204	1.478907563
-5.24559573	3.522016807
-4.962437542	5.380798319
-4.665057683	7.654747899
-4.390196608	10.00105042
-4.035369274	12.04243697
-3.822652132	13.61869748
-3.530332924	15.5394958
-3.289755196	17.31386555
-2.936110972	19.67394958
-2.575665924	22.47331933
-2.173924769	24.77310924
-1.851457269	26.46995798
-1.573512643	28.51134454
-1.234661124	30.19957983
-1.031974204	32.37016807
-0.666520036	34.51491597
-0.317019153	36.43571429
-0.038092855	38.32205882
0.35508492	40.40651261
0.657305109	42.17226891
0.991231235	44.06722689
1.350224334	46.13445378
1.675146595	47.49537815
2.044894729	49.33865546
2.382874214	51.26806723
2.756326525	53.39558824
3.129131742	55.18718487
3.526415269	57.26302521
3.983742239	59.59726891
4.470661265	61.71617647
4.895385275	63.24936975
5.125899303	64.91176471
5.609119618	66.91869748
6.013957815	68.57247899
6.49340558	70.33823529
6.900479744	72.14705882
7.444240855	74.47268908
8.128420435	76.36764706
8.694153284	78.17647059
9.168506958	79.98529412
9.785584805	81.79411765
10.4279803	83.17226891
10.91603997	85.06722689
11.60325817	85.92857143
12.14775458	87.73739496
12.88965278	89.02941176
13.46646398	89.63235294
14.13351158	90.40756303
14.75922908	91.09663866
15.1706767	91.78571429
15.72219175	92.38865546
16.37455566	92.47478992
17.05322684	92.47478992
17.76813132	92.47478992
18.53901581	92.47478992
19.07142273	91.78571429
19.80501183	91.69957983
20.517024	90.83823529
21.27963493	89.8907563
21.76637074	88.42647059
22.098339	86.78991597
22.66147255	86.18697479
23.24869037	84.72268908
24.02045509	83.68907563
24.46360942	81.96638655
25.10452206	80.50210084
25.98447525	79.21008403
26.55932226	77.57352941
27.23921692	75.76470588
28.00637499	74.47268908
28.52403532	72.57773109
28.94680883	70.85504202
29.20068626	69.13235294
29.68039111	67.60777311
29.76307323	65.40273109
29.72361163	63.56806723
29.55677512	61.71617647
29.42837542	59.88151261
29.0728291	57.74537815
28.99488869	55.7987395
28.81040642	53.98991597
28.62581749	52.18970588
28.27174624	50.19138655
28.21509659	48.39117647
27.84053786	45.97941176
27.67001532	43.89495798
27.37638642	41.99138655
27.22393727	39.86386555
27.12132287	38.13256303
26.90257017	36.17731092
26.58161974	34.42878151
26.47171184	32.68886555
26.32447027	30.77668067
26.08317053	28.92478992
25.88360799	27.07289916
25.71173347	25.22962185
25.57024917	23.33466387
25.23386569	21.52584034
25.00799899	19.32079832
24.81646388	17.23634454
24.56665266	15.46197479
24.46722557	13.7737395
24.15163586	12.16302521
23.90942443	10.30252101
23.78361524	8.64012605
23.5337411	6.745168067
23.26748295	5.074159664
23.00978884	3.271365546
22.74801783	1.378130252
22.57013518	-0.428970588
22.38426037	-2.265357143
22.17574701	-4.406659664
21.85281332	-6.140546218
21.7354528	-7.751260504
21.46798751	-9.646218487
21.30133023	-11.44642857
21.00415957	-13.30693277
20.81571946	-15.0210084
20.68496133	-16.79537815
20.37584369	-18.74201681
20.08406874	-20.83508403
19.80584934	-22.82478992
19.55583934	-24.56470588
19.25839479	-26.38214286
19.0454739	-28.56995798
18.7359771	-30.43907563
18.44152256	-32.23928571
18.2599204	-33.92752101
17.99808648	-35.60714286
17.72055375	-37.54516807
17.39350572	-39.56071429
17.09118091	-41.35231092
16.79430084	-43.23004202
16.48805657	-45.09054622
16.18896712	-46.84768908
15.80128151	-48.72542017
15.60914873	-50.58592437
15.30471739	-52.32584034
14.98795424	-54.35861345
14.66570141	-56.33970588
14.29200651	-58.28634454
13.83183509	-60.71533613
13.53988089	-62.71365546
13.199408	-64.34159664
12.82723327	-66.22794118
12.4285581	-68.16596639
12.14473077	-69.88865546
11.78494328	-72.04201681
11.41019721	-74.1092437
10.97512914	-75.91806723
10.53606971	-77.81302521
10.15427492	-79.53571429
9.753480015	-81.43067227
9.267695574	-83.2394958
8.821787061	-85.30672269
8.269885038	-87.37394958
7.827347063	-89.26890756
7.316337943	-90.99159664
6.831302838	-92.80042017
6.274268435	-94.95378151
5.703929292	-96.8487395
5.115740092	-98.74369748
4.43833042	-100.552521
3.952139172	-101.8445378
3.402389876	-103.6533613
2.799766708	-105.4621849
2.081227792	-107.0987395
1.401687317	-108.5630252
0.724109704	-110.2857143
-0.088529775	-111.5777311
-0.768470534	-112.6113445
-1.503248515	-113.9033613
-2.214664857	-114.6785714
-2.968710962	-115.8844538
-3.772203487	-116.7457983
-4.397966107	-117.262605
-5.053391504	-117.6071429
-5.535562021	-117.8655462
-6.066304185	-118.0378151
-6.659983101	-118.1239496
-7.184993968	-118.2962185
-7.769187191	-118.210084
-8.334433632	-118.210084
-8.825630414	-117.8655462
-9.246614723	-118.1239496
-9.86922387	-117.8655462
-10.44966916	-117.5210084
-11.10556631	-117.0903361
-11.80465214	-116.9180672
-12.21231393	-115.1092437
-12.73990709	-114.3340336
-13.34805095	-113.1281513
-13.64535943	-112.9558824
-14.37355461	-111.4915966
-14.73021052	-111.4054622
-14.99008003	-111.0609244
-15.3415735	-110.3718487
-15.62448779	-110.0273109
-15.93203777	-109.5105042
-16.2135782	-108.6491597
-16.37931296	-107.8739496
-16.697501	-107.6155462
-17.09840394	-106.8403361
-17.28578364	-106.4096639
-17.67108026	-105.6344538
-17.89049854	-104.8592437
-18.56277425	-103.3088235
-19.09020431	-101.2415966
-20.03726161	-99.51890756
-20.71817014	-97.79621849
-21.22832366	-95.9012605
-21.88399384	-93.74789916
-22.14006483	-91.93907563
-22.26752552	-90.21638655
-22.56064577	-88.32142857
-22.64346188	-86.7710084
-22.8075606	-85.04831933
-22.95943547	-83.2394958
-23.23848834	-81.34453782
-23.23585995	-79.79411765
-23.72191004	-78.07142857
-23.72191	-78.07143
-23.72191	-78.07143
-23.72191	-78.07143
-23.72191	-78.07143
-23.72191	-78.07143
-23.72191	-78.07143
-24.47541	-69.98752
-23.52891485	-67.69222689
-23.59195281	-65.5302521
-23.5251796	-65.08235294
-23.45725405	-64.43634454
-23.46997664	-63.49747899
-23.28904438	-62.11932773
-23.2147835	-60.88760504
-23.03725013	-58.94096639
-22.82292732	-57.14936975
-22.7805857	-56.21911765
-22.58217278	-54.66008403
-22.42592647	-52.92878151
-22.24402611	-51.26638655
-21.95717109	-49.63844538
-21.76114319	-47.81239496
-21.56348881	-45.95189076
-21.29321645	-44.27226891
-21.09371683	-42.53235294
-20.81089516	-40.99915966
-20.64178303	-39.37121849
-20.38847821	-37.62268908
-20.12621239	-35.69327731
-19.88148467	-33.9447479
-19.61945678	-32.33403361
-19.43204528	-30.50798319
-19.14926911	-28.82836134
-18.80082212	-27.00231092
-18.69453462	-25.34852941
-18.45141423	-23.27268908
-18.16726966	-21.4552521
-17.80521474	-19.14684874
-17.54657106	-17.27773109
-17.32623564	-15.35693277
-17.15842181	-13.40168067
-16.81190486	-11.26554622
-16.4323802	-9.301680672
-16.18875388	-7.527310924
-15.93795748	-5.847689076
-15.65280824	-4.06039916
-15.4160898	-2.054327731
-15.02289705	0.116260504
-14.61992871	2.164537815
-14.23618063	4.546155462
-13.90174633	6.422163866
-13.90175	6.42216
-13.90175	6.42216
-13.90175	6.42216
-13.90175	6.42216
-13.90175	6.42216
-13.90175	6.42216
-13.90175	6.42216
-13.90175	6.42216
-12.54739445	17.85651261
-12.26057498	20.45777311
-12.02007989	22.30966387
-11.70370292	24.54054622
-11.35015911	26.4355042
-11.00406842	28.71806723
-10.54324747	30.52689076
-10.24289801	32.50798319
-9.823045185	34.46323529
-9.289850647	36.46155462
-8.751890191	38.24453782
-8.324236931	40.02752101
-7.833772342	41.8105042
-7.157692279	43.7657563
-6.559602244	45.50567227
-5.973693309	47.40063025
-5.330590861	49.06302521
-4.70853108	50.86323529
-4.075182746	52.64621849
-3.501411874	53.83487395
-3.174091607	53.98130252
-2.418105882	54.46365546
-1.63103838	54.92878151
-0.852011981	54.99768908
-0.081062223	54.78235294
0.664400685	54.23970588
1.439398851	53.97268908
2.213513977	52.00882353
2.879256981	50.14831933
3.380632206	48.26197479
3.787723893	46.55651261
4.076518172	44.73046218
4.596662437	43.025
5.183201826	41.27647059
5.607441847	39.39012605
6.055567137	37.55546218
6.522110336	35.82415966
7.046839431	34.07563025
7.402651265	32.37016807
7.785100872	30.69054622
8.228487542	28.89894958
8.652112021	27.04705882
8.945248569	25.43634454
9.368925742	23.6447479
9.594652168	21.49138655
9.89018662	19.76869748
10.03404007	18.17521008
10.18147155	16.29747899
10.40239645	14.4197479
10.63778795	12.43004202
10.90264936	10.48340336
12.09333986	8.347268908
13.16393541	5.987184874
