"Wehbe et al. 1998,Specimen B2"	
-15.92579924	-177.60325
-18.58009924	-183.48253
-20.95499975	-187.40205
-22.77109975	-190.58666
-23.88870051	-193.03636
-25.4254	-195.976
-27.38119746	-200.8754
-29.05760254	-203.81504
-30.1752	-205.03989
-31.85159746	-209.44935
-33.3883	-211.65408
-34.3662	-213.1239
-35.9029	-217.53336
-38.1381	-221.94282
-39.3954	-223.90258
-40.79239746	-226.84222
-42.1894	-230.02683
-43.8658	-232.7215
-45.68189746	-236.64102
-47.3583	-240.56054
-49.8729	-246.43982
-52.66689746	-250.84928
-53.92419746	-252.07413
-55.18149746	-255.50371
-57.4167	-260.89305
-59.09309746	-262.85281
-61.18859746	-267.50724
-62.44589746	-268.97706
-64.4017	-274.12143
-66.63689746	-278.28592
-68.5927	-281.7155
-70.6882	-284.65514
-73.3425	-290.77939
-75.15859746	-292.98412
-75.438	-291.02436
-75.99680254	-293.47406
-77.5335	-298.12849
-79.2099	-300.33322
-80.0481	-300.82316
-80.60690254	-300.82316
-81.16569746	-302.53795
-82.1436	-304.74268
-82.9818	-306.45747
-84.09939746	-308.41723
-85.91549746	-312.33675
-87.17279746	-313.5616
-89.12860254	-317.72609
-91.5035	-319.93082
-92.20199746	-320.42076
-92.9005	-320.9107
-93.59899746	-321.15567
-94.29750254	-322.87046
-95.4151	-324.58525
-96.11359746	-324.83022
-96.95179746	-326.30004
-97.9297	-327.03495
-99.04729746	-329.23968
-100.1649	-330.46453
-100.8634	-329.97459
-102.8191975	-334.62902
-104.3559	-335.85387
-105.6132	-335.6089
-106.1719949	-334.38405
-106.8705	-335.85387
-108.1278	-338.30357
-109.5247949	-339.03848
-111.2011949	-340.5083
-112.0393949	-338.0586
-113.4364025	-340.75327
-114.8333975	-341.48818
-115.9510025	-340.5083
-116.9288975	-341.24321
-117.7670975	-339.52842
-118.0465	-338.30357
-118.7450051	-338.79351
-119.7229	-340.01836
-120.8405051	-340.75327
-121.3993	-338.0586
-121.5389949	-336.58878
-121.8184	-335.6089
-121.9580949	-334.62902
-122.2375	-334.38405
-122.3771949	-333.1592
-122.3771949	-332.17932
-122.3771949	-331.19944
-122.5169051	-330.46453
-122.5169051	-329.23968
-123.0757	-333.1592
-123.3551025	-332.91423
-123.7742025	-333.64914
-124.1933025	-334.62902
-124.6124025	-335.11896
-125.1712	-335.36393
-125.3108949	-333.1592
-125.3108949	-331.44441
-125.7299949	-332.91423
-125.8697025	-331.68938
-126.0094	-331.44441
-126.0094	-330.21956
-126.4285	-331.68938
-126.4285	-330.7095
-126.5681949	-329.72962
-126.7079025	-304.49771
-126.8476	-304.25274
-126.7079025	-304.25274
-126.2888025	-299.84328
-125.1712	-291.26933
-123.6344949	-276.8161
-121.8184	-262.60784
-119.7229	-246.43982
-117.3479975	-230.02683
-115.3921924	-216.79845
-113.5760975	-204.30498
-111.0614975	-187.64702
-108.6865949	-172.70385
-105.3337949	-151.63643
-103.0986	-138.65302
-101.0031	-126.64949
-98.62819746	-112.6862
-96.53269746	-101.17261
-94.01809746	-88.1892
-91.5035	-75.9407
-88.84919746	-63.20226
-85.77580254	-50.21885
-82.9818	-38.70526
-81.3054	-32.82598
-79.34960254	-25.47688
-77.25410254	-18.12778
-75.99680254	-14.6982
-73.90129746	-7.3491
-71.80579746	-1.46982
-69.57060254	4.40946
-66.3575	13.22838
-63.14440254	20.82245
-60.21070254	26.45676
-56.7182	33.80586
-53.6448	39.68514
-51.26990254	42.86975
-48.7553	46.05436
-46.52009746	50.21885
-44.5643	52.91352
-43.0276	53.40346
-41.7703	55.85316
-39.8145	59.28274
-36.8808	62.22238
-34.3662	65.16202
-32.9692	66.1419
-30.8737	68.10166
-28.3591	70.06142
-25.9842	73.491
-22.77109975	75.45076
-20.53589975	78.63537
-17.74189949	82.55489
-14.24939975	86.22944
-11.8745	90.14896
-9.499600254	92.59866
-6.565900254	97.49806
-5.1689	98.96788
-3.3528	102.39746
-1.2573	104.84716
0.5588	108.76668
2.374900076	111.95129
4.6101	115.87081
6.985000254	120.0353
9.499600254	124.44476
11.45540025	128.11931
12.71270051	129.8341
14.52880076	133.99859
17.32279949	139.14296
18.58009924	140.12284
20.1168	143.55242
21.65350051	145.51218
22.91080025	148.45182
25.28569924	152.86128
27.5209	156.29086
29.05760254	159.2305
30.4546	160.94529
31.9913	164.1299
33.52799746	166.82457
35.3441	169.51924
36.8808	172.21391
39.6748	178.58313
41.91	181.76774
44.1452	184.46241
46.52009746	190.09672
48.4759	193.5263
50.4317	196.46594
52.24779746	196.95588
53.92419746	201.12037
55.46090254	203.81504
57.4167	206.99965
58.95340254	209.20438
60.071	211.40911
61.7474	213.85881
63.28409746	216.55348
65.37959746	220.473
67.3354	223.90258
69.57060254	227.8221
72.22489746	231.74162
73.6219	232.7215
75.57769746	236.15108
77.1144	238.35581
78.65109746	240.0706
80.0481	241.05048
81.3054	243.74515
83.4009	246.68479
84.7979	247.90964
85.91549746	247.90964
87.59189746	251.09425
88.9889	251.82916
90.805	255.01377
92.7608	256.97353
94.01809746	256.23862
94.85629746	256.97353
95.8342	257.70844
96.81210254	257.95341
97.65030254	258.19838
98.48850254	259.17826
99.3267	259.17826
99.88549746	259.6682
101.1427975	261.38299
101.9809975	261.38299
102.6795	261.62796
103.5177	261.38299
104.4955949	262.36287
105.4735051	263.34275
106.4514	263.58772
107.2896	264.07766
108.4072025	264.81257
109.1056949	264.32263
110.3629949	265.54748
111.3409025	266.03742
112.4584949	266.52736
113.4364025	266.52736
114.5539949	267.50724
116.0906975	268.97706
117.3479975	268.48712
118.6052975	269.95694
119.7229	268.97706
121.1198975	269.71197
121.9580949	268.97706
123.2153949	269.71197
123.9139	267.99718
124.6124025	267.99718
125.0315025	267.26227
125.5903	268.24215
126.7079025	269.71197
128.1048975	270.93682
128.9430975	271.42676
130.7591949	271.9167
132.7149975	273.38652
133.1340975	268.48712
133.6928924	267.50724
134.2517	268.73209
135.3693051	270.44688
136.2075051	269.467
137.3250975	270.44688
138.1632975	270.93682
139.4205949	271.9167
140.1191	269.95694
140.9573	271.42676
141.9351949	270.69185
142.7733949	271.18179
143.7513025	271.67173
145.0086025	271.42676
145.7070949	271.42676
146.8246975	271.9167
147.9423025	271.42676
149.1996025	269.95694
149.7583975	269.71197
150.4569025	269.95694
150.7362924	267.50724
151.0156975	267.0173
151.0156975	240.0706
151.0156975	240.31557
151.1553924	240.0706
150.5965975	235.66114
150.0378025	231.00671
149.4789949	225.86234
148.7805025	220.22803
147.3834949	210.42923
146.4055975	203.3251
144.1704025	189.36181
142.4940025	179.80798
140.8176025	170.49912
139.0014949	160.21038
137.0457051	149.4317
135.7884051	143.30745
133.9722975	133.01871
132.7149975	126.89446
130.8989025	117.5856
129.2225025	109.25662
127.5461025	100.19273
126.1490949	94.06848
123.7742025	82.79986
122.2375	76.43064
119.8625975	66.1419
118.1861975	59.77268
116.0906975	51.93364
114.6937025	46.5443
113.1569975	41.39993
111.6202949	35.76562
110.2233	31.60113
109.2454025	28.90646
108.5469	26.70173
107.8483949	24.25203
106.3117025	19.10766
105.1941	16.65796
103.2382975	11.02365
102.1207051	7.83904
100.8634	4.8994
100.1649	3.42958
99.88549746	2.93964
99.187	0.97988
98.48850254	-0.48994
